,forecast_date,target,location,location_name,target_end_date,type,quantile,value
97812,2020-06-10,37 day ahead inc death,78,Virgin Islands,2020-07-17,point,,0.001998001998001998
97813,2020-06-10,38 day ahead inc death,78,Virgin Islands,2020-07-18,point,,0.002664002664002664
97814,2020-06-10,39 day ahead inc death,78,Virgin Islands,2020-07-19,point,,0.0036630036630036634
97815,2020-06-10,40 day ahead inc death,78,Virgin Islands,2020-07-20,point,,0.001998001998001998
97816,2020-06-10,41 day ahead inc death,78,Virgin Islands,2020-07-21,point,,0.002997002997002997
97817,2020-06-10,42 day ahead inc death,78,Virgin Islands,2020-07-22,point,,0.003996003996003996
98784,2020-06-10,1 day ahead cum death,50,Vermont,2020-06-11,point,,54.911659768802636
98785,2020-06-10,2 day ahead cum death,50,Vermont,2020-06-12,point,,55.229199372056506
98786,2020-06-10,3 day ahead cum death,50,Vermont,2020-06-13,point,,55.554778554778565
98787,2020-06-10,4 day ahead cum death,50,Vermont,2020-06-14,point,,55.890442890442884
98788,2020-06-10,5 day ahead cum death,50,Vermont,2020-06-15,point,,56.23995052566482
98789,2020-06-10,6 day ahead cum death,50,Vermont,2020-06-16,point,,56.58536701393846
98790,2020-06-10,7 day ahead cum death,50,Vermont,2020-06-17,point,,56.95566338423481
98791,2020-06-10,8 day ahead cum death,50,Vermont,2020-06-18,point,,57.33238190381047
98792,2020-06-10,9 day ahead cum death,50,Vermont,2020-06-19,point,,57.73374244802815
98793,2020-06-10,10 day ahead cum death,50,Vermont,2020-06-20,point,,58.15142000856287
98794,2020-06-10,11 day ahead cum death,50,Vermont,2020-06-21,point,,58.57604300461443
98795,2020-06-10,12 day ahead cum death,50,Vermont,2020-06-22,point,,59.021882879025746
98796,2020-06-10,13 day ahead cum death,50,Vermont,2020-06-23,point,,59.49422006564864
98797,2020-06-10,14 day ahead cum death,50,Vermont,2020-06-24,point,,59.991579848722715
98798,2020-06-10,15 day ahead cum death,50,Vermont,2020-06-25,point,,60.50825365111079
98799,2020-06-10,16 day ahead cum death,50,Vermont,2020-06-26,point,,61.063793349507634
98800,2020-06-10,17 day ahead cum death,50,Vermont,2020-06-27,point,,61.63393749108034
98801,2020-06-10,18 day ahead cum death,50,Vermont,2020-06-28,point,,62.2453736739451
98802,2020-06-10,19 day ahead cum death,50,Vermont,2020-06-29,point,,62.882736311307745
98803,2020-06-10,20 day ahead cum death,50,Vermont,2020-06-30,point,,63.55187669473384
98804,2020-06-10,21 day ahead cum death,50,Vermont,2020-07-01,point,,64.2604538318824
98805,2020-06-10,22 day ahead cum death,50,Vermont,2020-07-02,point,,64.99862042719185
98806,2020-06-10,23 day ahead cum death,50,Vermont,2020-07-03,point,,65.78844964559251
98807,2020-06-10,24 day ahead cum death,50,Vermont,2020-07-04,point,,66.60848675134389
98808,2020-06-10,25 day ahead cum death,50,Vermont,2020-07-05,point,,67.47771276342705
98809,2020-06-10,26 day ahead cum death,50,Vermont,2020-07-06,point,,68.41187384044527
98810,2020-06-10,27 day ahead cum death,50,Vermont,2020-07-07,point,,69.38970553256267
98811,2020-06-10,28 day ahead cum death,50,Vermont,2020-07-08,point,,70.44036915465487
98812,2020-06-10,29 day ahead cum death,50,Vermont,2020-07-09,point,,71.56077256077256
98813,2020-06-10,30 day ahead cum death,50,Vermont,2020-07-10,point,,72.77441606013035
98814,2020-06-10,31 day ahead cum death,50,Vermont,2020-07-11,point,,74.06855049712192
98815,2020-06-10,32 day ahead cum death,50,Vermont,2020-07-12,point,,75.46201417629989
98816,2020-06-10,33 day ahead cum death,50,Vermont,2020-07-13,point,,76.9751676894534
98817,2020-06-10,34 day ahead cum death,50,Vermont,2020-07-14,point,,78.61077018219875
98818,2020-06-10,35 day ahead cum death,50,Vermont,2020-07-15,point,,80.37524380381524
98819,2020-06-10,36 day ahead cum death,50,Vermont,2020-07-16,point,,82.27876885019742
98820,2020-06-10,37 day ahead cum death,50,Vermont,2020-07-17,point,,84.36720422434708
98821,2020-06-10,38 day ahead cum death,50,Vermont,2020-07-18,point,,86.62142619285477
98822,2020-06-10,39 day ahead cum death,50,Vermont,2020-07-19,point,,89.07235621521336
98823,2020-06-10,40 day ahead cum death,50,Vermont,2020-07-20,point,,91.72394272394271
98824,2020-06-10,41 day ahead cum death,50,Vermont,2020-07-21,point,,94.62661148375437
98825,2020-06-10,42 day ahead cum death,50,Vermont,2020-07-22,point,,97.79296893582607
99792,2020-06-10,1 day ahead inc death,50,Vermont,2020-06-11,point,,0.3156843156843157
99793,2020-06-10,2 day ahead inc death,50,Vermont,2020-06-12,point,,0.31753960325388897
99794,2020-06-10,3 day ahead inc death,50,Vermont,2020-06-13,point,,0.32557918272203984
99795,2020-06-10,4 day ahead inc death,50,Vermont,2020-06-14,point,,0.3356643356643357
99796,2020-06-10,5 day ahead inc death,50,Vermont,2020-06-15,point,,0.3495076352219209
99797,2020-06-10,6 day ahead inc death,50,Vermont,2020-06-16,point,,0.34541648827363114
99798,2020-06-10,7 day ahead inc death,50,Vermont,2020-06-17,point,,0.3702963702963703
99799,2020-06-10,8 day ahead inc death,50,Vermont,2020-06-18,point,,0.3767185195756624
99800,2020-06-10,9 day ahead inc death,50,Vermont,2020-06-19,point,,0.4013605442176871
99801,2020-06-10,10 day ahead inc death,50,Vermont,2020-06-20,point,,0.4176775605347034
99802,2020-06-10,11 day ahead inc death,50,Vermont,2020-06-21,point,,0.4246229960515675
99803,2020-06-10,12 day ahead inc death,50,Vermont,2020-06-22,point,,0.44583987441130296
99804,2020-06-10,13 day ahead inc death,50,Vermont,2020-06-23,point,,0.4723371866229009
99805,2020-06-10,14 day ahead inc death,50,Vermont,2020-06-24,point,,0.4973597830740688
99806,2020-06-10,15 day ahead inc death,50,Vermont,2020-06-25,point,,0.5166738023880881
99807,2020-06-10,16 day ahead inc death,50,Vermont,2020-06-26,point,,0.5555396983968413
99808,2020-06-10,17 day ahead inc death,50,Vermont,2020-06-27,point,,0.570144141572713
99809,2020-06-10,18 day ahead inc death,50,Vermont,2020-06-28,point,,0.6114361828647543
99810,2020-06-10,19 day ahead inc death,50,Vermont,2020-06-29,point,,0.6373626373626373
99811,2020-06-10,20 day ahead inc death,50,Vermont,2020-06-30,point,,0.6691403834260977
99812,2020-06-10,21 day ahead inc death,50,Vermont,2020-07-01,point,,0.7085771371485657
99813,2020-06-10,22 day ahead inc death,50,Vermont,2020-07-02,point,,0.7381665953094525
99814,2020-06-10,23 day ahead inc death,50,Vermont,2020-07-03,point,,0.789829218400647
99815,2020-06-10,24 day ahead inc death,50,Vermont,2020-07-04,point,,0.8200371057513914
99816,2020-06-10,25 day ahead inc death,50,Vermont,2020-07-05,point,,0.8692260120831551
99817,2020-06-10,26 day ahead inc death,50,Vermont,2020-07-06,point,,0.9341610770182198
99818,2020-06-10,27 day ahead inc death,50,Vermont,2020-07-07,point,,0.9778316921174064
99819,2020-06-10,28 day ahead inc death,50,Vermont,2020-07-08,point,,1.0506636220921934
99820,2020-06-10,29 day ahead inc death,50,Vermont,2020-07-09,point,,1.1204034061176915
99821,2020-06-10,30 day ahead inc death,50,Vermont,2020-07-10,point,,1.2136434993577851
99822,2020-06-10,31 day ahead inc death,50,Vermont,2020-07-11,point,,1.2941344369915802
99823,2020-06-10,32 day ahead inc death,50,Vermont,2020-07-12,point,,1.3934636791779649
99824,2020-06-10,33 day ahead inc death,50,Vermont,2020-07-13,point,,1.5131535131535132
99825,2020-06-10,34 day ahead inc death,50,Vermont,2020-07-14,point,,1.63560249274535
99826,2020-06-10,35 day ahead inc death,50,Vermont,2020-07-15,point,,1.7644736216164787
99827,2020-06-10,36 day ahead inc death,50,Vermont,2020-07-16,point,,1.9035250463821891
99828,2020-06-10,37 day ahead inc death,50,Vermont,2020-07-17,point,,2.08843537414966
99829,2020-06-10,38 day ahead inc death,50,Vermont,2020-07-18,point,,2.2542219685076827
99830,2020-06-10,39 day ahead inc death,50,Vermont,2020-07-19,point,,2.4509300223585937
99831,2020-06-10,40 day ahead inc death,50,Vermont,2020-07-20,point,,2.6515865087293657
99832,2020-06-10,41 day ahead inc death,50,Vermont,2020-07-21,point,,2.9026687598116165
99833,2020-06-10,42 day ahead inc death,50,Vermont,2020-07-22,point,,3.1663574520717384
100800,2020-06-10,1 day ahead cum death,53,Washington,2020-06-11,point,,1167.7732637732638
100801,2020-06-10,2 day ahead cum death,53,Washington,2020-06-12,point,,1174.6778036778035
100802,2020-06-10,3 day ahead cum death,53,Washington,2020-06-13,point,,1181.4408184408185
100803,2020-06-10,4 day ahead cum death,53,Washington,2020-06-14,point,,1188.113849113849
100804,2020-06-10,5 day ahead cum death,53,Washington,2020-06-15,point,,1194.6494616494615
100805,2020-06-10,6 day ahead cum death,53,Washington,2020-06-16,point,,1201.04884004884
100806,2020-06-10,7 day ahead cum death,53,Washington,2020-06-17,point,,1207.2751692751692
100807,2020-06-10,8 day ahead cum death,53,Washington,2020-06-18,point,,1213.3328893328896
100808,2020-06-10,9 day ahead cum death,53,Washington,2020-06-19,point,,1219.2538942538945
100809,2020-06-10,10 day ahead cum death,53,Washington,2020-06-20,point,,1225.031672031672
100810,2020-06-10,11 day ahead cum death,53,Washington,2020-06-21,point,,1230.7140267140269
100811,2020-06-10,12 day ahead cum death,53,Washington,2020-06-22,point,,1236.3638953638956
100812,2020-06-10,13 day ahead cum death,53,Washington,2020-06-23,point,,1241.943648943649
100813,2020-06-10,14 day ahead cum death,53,Washington,2020-06-24,point,,1247.5617715617716
100814,2020-06-10,15 day ahead cum death,53,Washington,2020-06-25,point,,1253.1889221889219
100815,2020-06-10,16 day ahead cum death,53,Washington,2020-06-26,point,,1258.868797868798
100816,2020-06-10,17 day ahead cum death,53,Washington,2020-06-27,point,,1264.6008436008435
100817,2020-06-10,18 day ahead cum death,53,Washington,2020-06-28,point,,1270.3939393939395
100818,2020-06-10,19 day ahead cum death,53,Washington,2020-06-29,point,,1276.2296962296962
100819,2020-06-10,20 day ahead cum death,53,Washington,2020-06-30,point,,1282.1310541310538
100820,2020-06-10,21 day ahead cum death,53,Washington,2020-07-01,point,,1288.022126022126
100821,2020-06-10,22 day ahead cum death,53,Washington,2020-07-02,point,,1293.932548932549
100822,2020-06-10,23 day ahead cum death,53,Washington,2020-07-03,point,,1299.7613127613126
100823,2020-06-10,24 day ahead cum death,53,Washington,2020-07-04,point,,1305.5388685388687
100824,2020-06-10,25 day ahead cum death,53,Washington,2020-07-05,point,,1311.2083472083473
100825,2020-06-10,26 day ahead cum death,53,Washington,2020-07-06,point,,1316.7820697820698
100826,2020-06-10,27 day ahead cum death,53,Washington,2020-07-07,point,,1322.2285862285862
100827,2020-06-10,28 day ahead cum death,53,Washington,2020-07-08,point,,1327.5721315721314
100828,2020-06-10,29 day ahead cum death,53,Washington,2020-07-09,point,,1332.8023088023087
100829,2020-06-10,30 day ahead cum death,53,Washington,2020-07-10,point,,1337.926073926074
100830,2020-06-10,31 day ahead cum death,53,Washington,2020-07-11,point,,1342.9903059903058
100831,2020-06-10,32 day ahead cum death,53,Washington,2020-07-12,point,,1348.032227032227
100832,2020-06-10,33 day ahead cum death,53,Washington,2020-07-13,point,,1353.058608058608
100833,2020-06-10,34 day ahead cum death,53,Washington,2020-07-14,point,,1358.0708180708182
100834,2020-06-10,35 day ahead cum death,53,Washington,2020-07-15,point,,1363.096681096681
100835,2020-06-10,36 day ahead cum death,53,Washington,2020-07-16,point,,1368.1759351759351
100836,2020-06-10,37 day ahead cum death,53,Washington,2020-07-17,point,,1373.2617752617753
100837,2020-06-10,38 day ahead cum death,53,Washington,2020-07-18,point,,1378.4461464461465
100838,2020-06-10,39 day ahead cum death,53,Washington,2020-07-19,point,,1383.6525696525696
100839,2020-06-10,40 day ahead cum death,53,Washington,2020-07-20,point,,1388.9176379176379
100840,2020-06-10,41 day ahead cum death,53,Washington,2020-07-21,point,,1394.191882191882
100841,2020-06-10,42 day ahead cum death,53,Washington,2020-07-22,point,,1399.4360084360087
101808,2020-06-10,1 day ahead inc death,53,Washington,2020-06-11,point,,6.898508898508898
101809,2020-06-10,2 day ahead inc death,53,Washington,2020-06-12,point,,6.904539904539906
101810,2020-06-10,3 day ahead inc death,53,Washington,2020-06-13,point,,6.763014763014764
101811,2020-06-10,4 day ahead inc death,53,Washington,2020-06-14,point,,6.673030673030674
101812,2020-06-10,5 day ahead inc death,53,Washington,2020-06-15,point,,6.535612535612535
101813,2020-06-10,6 day ahead inc death,53,Washington,2020-06-16,point,,6.399378399378398
101814,2020-06-10,7 day ahead inc death,53,Washington,2020-06-17,point,,6.226329226329226
101815,2020-06-10,8 day ahead inc death,53,Washington,2020-06-18,point,,6.057720057720058
101816,2020-06-10,9 day ahead inc death,53,Washington,2020-06-19,point,,5.921004921004921
101817,2020-06-10,10 day ahead inc death,53,Washington,2020-06-20,point,,5.777777777777778
101818,2020-06-10,11 day ahead inc death,53,Washington,2020-06-21,point,,5.682354682354683
101819,2020-06-10,12 day ahead inc death,53,Washington,2020-06-22,point,,5.64986864986865
101820,2020-06-10,13 day ahead inc death,53,Washington,2020-06-23,point,,5.57975357975358
101821,2020-06-10,14 day ahead inc death,53,Washington,2020-06-24,point,,5.6181226181226185
101822,2020-06-10,15 day ahead inc death,53,Washington,2020-06-25,point,,5.627150627150628
101823,2020-06-10,16 day ahead inc death,53,Washington,2020-06-26,point,,5.67987567987568
101824,2020-06-10,17 day ahead inc death,53,Washington,2020-06-27,point,,5.732045732045733
101825,2020-06-10,18 day ahead inc death,53,Washington,2020-06-28,point,,5.793095793095793
101826,2020-06-10,19 day ahead inc death,53,Washington,2020-06-29,point,,5.835756835756836
101827,2020-06-10,20 day ahead inc death,53,Washington,2020-06-30,point,,5.901357901357901
101828,2020-06-10,21 day ahead inc death,53,Washington,2020-07-01,point,,5.891071891071892
101829,2020-06-10,22 day ahead inc death,53,Washington,2020-07-02,point,,5.91042291042291
101830,2020-06-10,23 day ahead inc death,53,Washington,2020-07-03,point,,5.8287638287638295
101831,2020-06-10,24 day ahead inc death,53,Washington,2020-07-04,point,,5.7775557775557775
101832,2020-06-10,25 day ahead inc death,53,Washington,2020-07-05,point,,5.6694786694786705
101833,2020-06-10,26 day ahead inc death,53,Washington,2020-07-06,point,,5.5737225737225735
101834,2020-06-10,27 day ahead inc death,53,Washington,2020-07-07,point,,5.446516446516447
101835,2020-06-10,28 day ahead inc death,53,Washington,2020-07-08,point,,5.343545343545344
101836,2020-06-10,29 day ahead inc death,53,Washington,2020-07-09,point,,5.230177230177231
101837,2020-06-10,30 day ahead inc death,53,Washington,2020-07-10,point,,5.123765123765124
101838,2020-06-10,31 day ahead inc death,53,Washington,2020-07-11,point,,5.0642320642320655
101839,2020-06-10,32 day ahead inc death,53,Washington,2020-07-12,point,,5.041921041921042
101840,2020-06-10,33 day ahead inc death,53,Washington,2020-07-13,point,,5.026381026381027
101841,2020-06-10,34 day ahead inc death,53,Washington,2020-07-14,point,,5.012210012210011
101842,2020-06-10,35 day ahead inc death,53,Washington,2020-07-15,point,,5.025863025863027
101843,2020-06-10,36 day ahead inc death,53,Washington,2020-07-16,point,,5.07925407925408
101844,2020-06-10,37 day ahead inc death,53,Washington,2020-07-17,point,,5.085840085840085
101845,2020-06-10,38 day ahead inc death,53,Washington,2020-07-18,point,,5.184371184371185
101846,2020-06-10,39 day ahead inc death,53,Washington,2020-07-19,point,,5.206423206423207
101847,2020-06-10,40 day ahead inc death,53,Washington,2020-07-20,point,,5.2650682650682645
101848,2020-06-10,41 day ahead inc death,53,Washington,2020-07-21,point,,5.274244274244273
101849,2020-06-10,42 day ahead inc death,53,Washington,2020-07-22,point,,5.244126244126244
102816,2020-06-10,1 day ahead cum death,55,Wisconsin,2020-06-11,point,,660.9387649387651
102817,2020-06-10,2 day ahead cum death,55,Wisconsin,2020-06-12,point,,665.8965848965847
102818,2020-06-10,3 day ahead cum death,55,Wisconsin,2020-06-13,point,,670.7346357346357
102819,2020-06-10,4 day ahead cum death,55,Wisconsin,2020-06-14,point,,675.4219484219484
102820,2020-06-10,5 day ahead cum death,55,Wisconsin,2020-06-15,point,,679.970288970289
102821,2020-06-10,6 day ahead cum death,55,Wisconsin,2020-06-16,point,,684.3802123802124
102822,2020-06-10,7 day ahead cum death,55,Wisconsin,2020-06-17,point,,688.6392866392866
102823,2020-06-10,8 day ahead cum death,55,Wisconsin,2020-06-18,point,,692.7682317682318
102824,2020-06-10,9 day ahead cum death,55,Wisconsin,2020-06-19,point,,696.7734487734488
102825,2020-06-10,10 day ahead cum death,55,Wisconsin,2020-06-20,point,,700.6271136271138
102826,2020-06-10,11 day ahead cum death,55,Wisconsin,2020-06-21,point,,704.3561623561624
102827,2020-06-10,12 day ahead cum death,55,Wisconsin,2020-06-22,point,,707.967994967995
102828,2020-06-10,13 day ahead cum death,55,Wisconsin,2020-06-23,point,,711.4491434491433
102829,2020-06-10,14 day ahead cum death,55,Wisconsin,2020-06-24,point,,714.7866947866947
102830,2020-06-10,15 day ahead cum death,55,Wisconsin,2020-06-25,point,,718.0397010397011
102831,2020-06-10,16 day ahead cum death,55,Wisconsin,2020-06-26,point,,721.2059052059053
102832,2020-06-10,17 day ahead cum death,55,Wisconsin,2020-06-27,point,,724.2739852739853
102833,2020-06-10,18 day ahead cum death,55,Wisconsin,2020-06-28,point,,727.2474932474933
102834,2020-06-10,19 day ahead cum death,55,Wisconsin,2020-06-29,point,,730.1430421430423
102835,2020-06-10,20 day ahead cum death,55,Wisconsin,2020-06-30,point,,732.9588559588559
102836,2020-06-10,21 day ahead cum death,55,Wisconsin,2020-07-01,point,,735.6675176675177
102837,2020-06-10,22 day ahead cum death,55,Wisconsin,2020-07-02,point,,738.2884152884152
102838,2020-06-10,23 day ahead cum death,55,Wisconsin,2020-07-03,point,,740.8605838605838
102839,2020-06-10,24 day ahead cum death,55,Wisconsin,2020-07-04,point,,743.3661523661524
102840,2020-06-10,25 day ahead cum death,55,Wisconsin,2020-07-05,point,,745.7728937728937
102841,2020-06-10,26 day ahead cum death,55,Wisconsin,2020-07-06,point,,748.1085951085951
102842,2020-06-10,27 day ahead cum death,55,Wisconsin,2020-07-07,point,,750.3868353868353
