forecast_date,target,location,target_end_date,type,quantile,value
2020-10-04,4 wk ahead cum death,18,2020-10-31,point,,3905.16518749586
2020-10-04,4 wk ahead cum death,37,2020-10-31,point,,4265.4786483051
2020-10-04,4 wk ahead cum death,45,2020-10-31,point,,3981.52449172948
2020-10-04,4 wk ahead cum death,51,2020-10-31,point,,3883.360760296861
2020-10-04,4 wk ahead cum death,28,2020-10-31,point,,3393.55716715984
2020-10-04,4 wk ahead cum death,47,2020-10-31,point,,3200.06051960787
2020-10-04,4 wk ahead cum death,01,2020-10-31,point,,2844.9656801802003
2020-10-04,4 wk ahead cum death,53,2020-10-31,point,,2313.05212210526
2020-10-04,4 wk ahead cum death,27,2020-10-31,point,,2311.22777243783
2020-10-04,4 wk ahead cum death,08,2020-10-31,point,,2153.75369562154
2020-10-04,4 wk ahead cum death,29,2020-10-31,point,,2556.98835890663
2020-10-04,4 wk ahead cum death,32,2020-10-31,point,,1866.1515445967002
2020-10-04,4 wk ahead cum death,05,2020-10-31,point,,1912.88859670693
2020-10-04,4 wk ahead cum death,19,2020-10-31,point,,1577.38659714453
2020-10-04,4 wk ahead cum death,21,2020-10-31,point,,1365.62780673253
2020-10-04,4 wk ahead cum death,55,2020-10-31,point,,1485.26356816094
2020-10-11,1 wk ahead inc death,US,2020-10-17,point,,4269.06714557474
2020-10-11,1 wk ahead inc death,36,2020-10-17,point,,60.695508789645096
2020-10-11,1 wk ahead inc death,48,2020-10-17,point,,654.748012045735
2020-10-11,1 wk ahead inc death,06,2020-10-17,point,,503.43497005711504
2020-10-11,1 wk ahead inc death,34,2020-10-17,point,,26.6282439468511
2020-10-11,1 wk ahead inc death,12,2020-10-17,point,,618.511701977609
2020-10-11,1 wk ahead inc death,25,2020-10-17,point,,101.063017315604
2020-10-11,1 wk ahead inc death,17,2020-10-17,point,,162.919891495238
2020-10-11,1 wk ahead inc death,42,2020-10-17,point,,93.2644403302713
2020-10-11,1 wk ahead inc death,13,2020-10-17,point,,225.820760736041
2020-10-11,1 wk ahead inc death,26,2020-10-17,point,,64.9851465862806
2020-10-11,1 wk ahead inc death,04,2020-10-17,point,,104.383590889706
2020-10-11,1 wk ahead inc death,22,2020-10-17,point,,90.79291856530979
2020-10-11,1 wk ahead inc death,39,2020-10-17,point,,134.590160076487
2020-10-11,1 wk ahead inc death,09,2020-10-17,point,,10.689601516332301
2020-10-11,1 wk ahead inc death,24,2020-10-17,point,,29.7574616525848
2020-10-11,1 wk ahead inc death,18,2020-10-17,point,,77.64426722803509
2020-10-11,1 wk ahead inc death,37,2020-10-17,point,,174.76877564580798
2020-10-11,1 wk ahead inc death,45,2020-10-17,point,,114.181837089246
2020-10-11,1 wk ahead inc death,51,2020-10-17,point,,101.341009044075
2020-10-11,1 wk ahead inc death,28,2020-10-17,point,,91.4254336702104
2020-10-11,1 wk ahead inc death,47,2020-10-17,point,,186.227754009584
2020-10-11,1 wk ahead inc death,01,2020-10-17,point,,35.1328148482213
2020-10-11,1 wk ahead inc death,29,2020-10-17,point,,126.27489123454201
2020-10-11,1 wk ahead inc death,53,2020-10-17,point,,46.1313884402781
2020-10-11,1 wk ahead inc death,27,2020-10-17,point,,60.497923397446606
2020-10-11,1 wk ahead inc death,08,2020-10-17,point,,21.696408601138202
2020-10-11,1 wk ahead inc death,32,2020-10-17,point,,40.8410656332454
2020-10-11,1 wk ahead inc death,05,2020-10-17,point,,134.254616311316
2020-10-11,1 wk ahead inc death,19,2020-10-17,point,,59.728434382045094
2020-10-11,1 wk ahead inc death,21,2020-10-17,point,,47.4765684769213
2020-10-11,1 wk ahead inc death,55,2020-10-17,point,,68.57537686969759
2020-10-11,2 wk ahead inc death,US,2020-10-24,point,,4316.36040761799
2020-10-11,2 wk ahead inc death,36,2020-10-24,point,,52.2297704001386
2020-10-11,2 wk ahead inc death,48,2020-10-24,point,,692.79834438426
2020-10-11,2 wk ahead inc death,06,2020-10-24,point,,521.5947766760939
2020-10-11,2 wk ahead inc death,34,2020-10-24,point,,24.6058679837687
2020-10-11,2 wk ahead inc death,12,2020-10-24,point,,661.014419537364
2020-10-11,2 wk ahead inc death,25,2020-10-24,point,,94.80180299259492
2020-10-11,2 wk ahead inc death,17,2020-10-24,point,,149.940314144107
2020-10-11,2 wk ahead inc death,42,2020-10-24,point,,86.80563199205099
2020-10-11,2 wk ahead inc death,13,2020-10-24,point,,224.396629046058
2020-10-11,2 wk ahead inc death,26,2020-10-24,point,,58.593303971153794
2020-10-11,2 wk ahead inc death,04,2020-10-24,point,,114.28367433346901
2020-10-11,2 wk ahead inc death,22,2020-10-24,point,,81.5490248979897
2020-10-11,2 wk ahead inc death,39,2020-10-24,point,,130.899820155232
2020-10-11,2 wk ahead inc death,09,2020-10-24,point,,10.1903420965097
2020-10-11,2 wk ahead inc death,24,2020-10-24,point,,26.809288519500605
2020-10-11,2 wk ahead inc death,18,2020-10-24,point,,73.32488805985359
2020-10-11,2 wk ahead inc death,37,2020-10-24,point,,171.21009526034402
2020-10-11,2 wk ahead inc death,45,2020-10-24,point,,117.79134435411699
2020-10-11,2 wk ahead inc death,51,2020-10-24,point,,101.105051289487
2020-10-11,2 wk ahead inc death,28,2020-10-24,point,,93.04164684319021
2020-10-11,2 wk ahead inc death,47,2020-10-24,point,,191.559668386011
2020-10-11,2 wk ahead inc death,01,2020-10-24,point,,36.1176385161504
2020-10-11,2 wk ahead inc death,29,2020-10-24,point,,119.147598695966
2020-10-11,2 wk ahead inc death,53,2020-10-24,point,,43.9760107829144
2020-10-11,2 wk ahead inc death,27,2020-10-24,point,,60.7504833215375
2020-10-11,2 wk ahead inc death,08,2020-10-24,point,,21.2101412107517
2020-10-11,2 wk ahead inc death,32,2020-10-24,point,,44.766088636445
2020-10-11,2 wk ahead inc death,05,2020-10-24,point,,140.71167947440202
2020-10-11,2 wk ahead inc death,19,2020-10-24,point,,59.28423001825129
2020-10-11,2 wk ahead inc death,21,2020-10-24,point,,46.6708738118556
2020-10-11,2 wk ahead inc death,55,2020-10-24,point,,64.62519965477671
2020-10-11,3 wk ahead inc death,US,2020-10-31,point,,4433.57029974704
2020-10-11,3 wk ahead inc death,36,2020-10-31,point,,44.9443841867212
2020-10-11,3 wk ahead inc death,48,2020-10-31,point,,767.010472243163
2020-10-11,3 wk ahead inc death,06,2020-10-31,point,,540.641857188454
2020-10-11,3 wk ahead inc death,34,2020-10-31,point,,22.8032965797964
2020-10-11,3 wk ahead inc death,12,2020-10-31,point,,716.0993452467391
2020-10-11,3 wk ahead inc death,25,2020-10-31,point,,90.7490879735381
2020-10-11,3 wk ahead inc death,17,2020-10-31,point,,135.7500426928
2020-10-11,3 wk ahead inc death,42,2020-10-31,point,,84.64020100274999
2020-10-11,3 wk ahead inc death,13,2020-10-31,point,,225.08775396639302
2020-10-11,3 wk ahead inc death,26,2020-10-31,point,,53.18898887073399
2020-10-11,3 wk ahead inc death,04,2020-10-31,point,,125.700225776495
2020-10-11,3 wk ahead inc death,22,2020-10-31,point,,76.2229691947433
2020-10-11,3 wk ahead inc death,39,2020-10-31,point,,125.416587302766
2020-10-11,3 wk ahead inc death,09,2020-10-31,point,,9.805370355000312
2020-10-11,3 wk ahead inc death,24,2020-10-31,point,,25.0549902133703
2020-10-11,3 wk ahead inc death,18,2020-10-31,point,,69.75510561594321
2020-10-11,3 wk ahead inc death,37,2020-10-31,point,,168.241709361321
2020-10-11,3 wk ahead inc death,45,2020-10-31,point,,122.47897897200599
2020-10-11,3 wk ahead inc death,51,2020-10-31,point,,102.43202243368299
2020-10-11,3 wk ahead inc death,28,2020-10-31,point,,95.3445138393293
2020-10-11,3 wk ahead inc death,47,2020-10-31,point,,198.628587516968
2020-10-11,3 wk ahead inc death,01,2020-10-31,point,,36.686394487688
2020-10-11,3 wk ahead inc death,29,2020-10-31,point,,113.092500061903
2020-10-11,3 wk ahead inc death,53,2020-10-31,point,,42.329530989723395
2020-10-11,3 wk ahead inc death,27,2020-10-31,point,,59.483791288223294
2020-10-11,3 wk ahead inc death,08,2020-10-31,point,,21.0570563182357
2020-10-11,3 wk ahead inc death,32,2020-10-31,point,,49.1256088943707
2020-10-11,3 wk ahead inc death,05,2020-10-31,point,,147.700634247164
2020-10-11,3 wk ahead inc death,19,2020-10-31,point,,56.7854730049366
2020-10-11,3 wk ahead inc death,21,2020-10-31,point,,46.1543820327291
2020-10-11,3 wk ahead inc death,55,2020-10-31,point,,60.6323618689083
2020-10-11,4 wk ahead inc death,US,2020-11-07,point,,4581.624153089029
2020-10-11,4 wk ahead inc death,36,2020-11-07,point,,38.621838512021604
2020-10-11,4 wk ahead inc death,48,2020-11-07,point,,834.4363386149549
2020-10-11,4 wk ahead inc death,06,2020-11-07,point,,563.859711034811
2020-10-11,4 wk ahead inc death,34,2020-11-07,point,,21.0781236346574
2020-10-11,4 wk ahead inc death,12,2020-11-07,point,,782.5954541109551
2020-10-11,4 wk ahead inc death,25,2020-11-07,point,,86.09502297694
2020-10-11,4 wk ahead inc death,17,2020-11-07,point,,126.49869592926399
2020-10-11,4 wk ahead inc death,42,2020-11-07,point,,82.6989491548634
2020-10-11,4 wk ahead inc death,13,2020-11-07,point,,230.97869039182004
2020-10-11,4 wk ahead inc death,26,2020-11-07,point,,47.787170189776
2020-10-11,4 wk ahead inc death,04,2020-11-07,point,,138.869534560189
2020-10-11,4 wk ahead inc death,22,2020-11-07,point,,68.5062588464563
2020-10-11,4 wk ahead inc death,39,2020-11-07,point,,123.760994618464
2020-10-11,4 wk ahead inc death,09,2020-11-07,point,,9.306180614527921
2020-10-11,4 wk ahead inc death,24,2020-11-07,point,,23.3704169353238
2020-10-11,4 wk ahead inc death,18,2020-11-07,point,,66.10699916771111
2020-10-11,4 wk ahead inc death,37,2020-11-07,point,,165.416182401424
2020-10-11,4 wk ahead inc death,45,2020-11-07,point,,130.910994233806
2020-10-11,4 wk ahead inc death,51,2020-11-07,point,,104.01022968861
2020-10-11,4 wk ahead inc death,28,2020-11-07,point,,98.24680249079651
2020-10-11,4 wk ahead inc death,47,2020-11-07,point,,205.289771303857
2020-10-11,4 wk ahead inc death,01,2020-11-07,point,,37.7383675005103
2020-10-11,4 wk ahead inc death,29,2020-11-07,point,,106.71180577783701
2020-10-11,4 wk ahead inc death,53,2020-11-07,point,,41.4451889240212
2020-10-11,4 wk ahead inc death,27,2020-11-07,point,,58.774255440127
2020-10-11,4 wk ahead inc death,08,2020-11-07,point,,20.8602003556535
2020-10-11,4 wk ahead inc death,32,2020-11-07,point,,54.507731137879404
2020-10-11,4 wk ahead inc death,05,2020-11-07,point,,155.425669146806
2020-10-11,4 wk ahead inc death,19,2020-11-07,point,,54.5738873098788
2020-10-11,4 wk ahead inc death,21,2020-11-07,point,,45.4983998155216
2020-10-11,4 wk ahead inc death,55,2020-11-07,point,,57.1451051290866
2020-10-11,1 wk ahead cum death,US,2020-10-17,point,,218639.067145575
2020-10-11,1 wk ahead cum death,36,2020-10-17,point,,33353.6955087896
2020-10-11,1 wk ahead cum death,48,2020-10-17,point,,17597.7480120457
2020-10-11,1 wk ahead cum death,06,2020-10-17,point,,17070.4349700571
2020-10-11,1 wk ahead cum death,34,2020-10-17,point,,16197.6282439469
2020-10-11,1 wk ahead cum death,12,2020-10-17,point,,15804.5117019776
2020-10-11,1 wk ahead cum death,25,2020-10-17,point,,9686.0630173156
2020-10-11,1 wk ahead cum death,17,2020-10-17,point,,9383.919891495241
2020-10-11,1 wk ahead cum death,42,2020-10-17,point,,8417.26444033027
2020-10-11,1 wk ahead cum death,13,2020-10-17,point,,7618.82076073604
2020-10-11,1 wk ahead cum death,26,2020-10-17,point,,7203.985146586279
2020-10-11,1 wk ahead cum death,04,2020-10-17,point,,5863.383590889711
2020-10-11,1 wk ahead cum death,22,2020-10-17,point,,5725.79291856531
2020-10-11,1 wk ahead cum death,39,2020-10-17,point,,5131.59016007649
2020-10-11,1 wk ahead cum death,09,2020-10-17,point,,4540.68960151633
2020-10-11,1 wk ahead cum death,24,2020-10-17,point,,4024.75746165258
2020-10-11,1 wk ahead cum death,18,2020-10-17,point,,3859.6442672280396
2020-10-11,1 wk ahead cum death,37,2020-10-17,point,,3939.76877564581
2020-10-11,1 wk ahead cum death,45,2020-10-17,point,,3665.1818370892497
2020-10-11,1 wk ahead cum death,51,2020-10-17,point,,3452.3410090440802
2020-10-11,1 wk ahead cum death,28,2020-10-17,point,,3187.42543367021
2020-10-11,1 wk ahead cum death,47,2020-10-17,point,,2944.22775400958
2020-10-11,1 wk ahead cum death,01,2020-10-17,point,,2699.13281484822
2020-10-11,1 wk ahead cum death,29,2020-10-17,point,,2382.2748912345396
2020-10-11,1 wk ahead cum death,53,2020-10-17,point,,2236.1313884402803
2020-10-11,1 wk ahead cum death,27,2020-10-17,point,,2244.49792339745
2020-10-11,1 wk ahead cum death,08,2020-10-17,point,,2133.69640860114
2020-10-11,1 wk ahead cum death,32,2020-10-17,point,,1699.84106563325
2020-10-11,1 wk ahead cum death,05,2020-10-17,point,,1686.25461631132
2020-10-11,1 wk ahead cum death,19,2020-10-17,point,,1518.72843438205
2020-10-11,1 wk ahead cum death,21,2020-10-17,point,,1296.47656847692
2020-10-11,1 wk ahead cum death,55,2020-10-17,point,,1526.5753768697
2020-10-11,2 wk ahead cum death,US,2020-10-24,point,,222955.427553193
2020-10-11,2 wk ahead cum death,36,2020-10-24,point,,33405.9252791898
2020-10-11,2 wk ahead cum death,48,2020-10-24,point,,18290.54635643
2020-10-11,2 wk ahead cum death,06,2020-10-24,point,,17592.029746733202
2020-10-11,2 wk ahead cum death,34,2020-10-24,point,,16222.2341119306
2020-10-11,2 wk ahead cum death,12,2020-10-24,point,,16465.526121515
2020-10-11,2 wk ahead cum death,25,2020-10-24,point,,9780.8648203082
2020-10-11,2 wk ahead cum death,17,2020-10-24,point,,9533.860205639341
2020-10-11,2 wk ahead cum death,42,2020-10-24,point,,8504.07007232232
2020-10-11,2 wk ahead cum death,13,2020-10-24,point,,7843.217389782099
2020-10-11,2 wk ahead cum death,26,2020-10-24,point,,7262.578450557429
2020-10-11,2 wk ahead cum death,04,2020-10-24,point,,5977.66726522318
2020-10-11,2 wk ahead cum death,22,2020-10-24,point,,5807.3419434633
2020-10-11,2 wk ahead cum death,39,2020-10-24,point,,5262.48998023172
2020-10-11,2 wk ahead cum death,09,2020-10-24,point,,4550.87994361284
2020-10-11,2 wk ahead cum death,24,2020-10-24,point,,4051.56675017209
2020-10-11,2 wk ahead cum death,18,2020-10-24,point,,3932.96915528789
2020-10-11,2 wk ahead cum death,37,2020-10-24,point,,4110.9788709061495
2020-10-11,2 wk ahead cum death,45,2020-10-24,point,,3782.97318144336
2020-10-11,2 wk ahead cum death,51,2020-10-24,point,,3553.44606033356
2020-10-11,2 wk ahead cum death,28,2020-10-24,point,,3280.4670805134
2020-10-11,2 wk ahead cum death,47,2020-10-24,point,,3135.7874223955896
2020-10-11,2 wk ahead cum death,01,2020-10-24,point,,2735.2504533643696
2020-10-11,2 wk ahead cum death,29,2020-10-24,point,,2501.4224899305104
2020-10-11,2 wk ahead cum death,53,2020-10-24,point,,2280.1073992231895
2020-10-11,2 wk ahead cum death,27,2020-10-24,point,,2305.2484067189803
2020-10-11,2 wk ahead cum death,08,2020-10-24,point,,2154.90654981189
2020-10-11,2 wk ahead cum death,32,2020-10-24,point,,1744.60715426969
2020-10-11,2 wk ahead cum death,05,2020-10-24,point,,1826.96629578572
2020-10-11,2 wk ahead cum death,19,2020-10-24,point,,1578.0126644003
2020-10-11,2 wk ahead cum death,21,2020-10-24,point,,1343.14744228878
2020-10-11,2 wk ahead cum death,55,2020-10-24,point,,1591.2005765244699
2020-10-11,3 wk ahead cum death,US,2020-10-31,point,,227388.99785294
2020-10-11,3 wk ahead cum death,36,2020-10-31,point,,33450.8696633765
2020-10-11,3 wk ahead cum death,48,2020-10-31,point,,19057.5568286732
2020-10-11,3 wk ahead cum death,06,2020-10-31,point,,18132.6716039217
2020-10-11,3 wk ahead cum death,34,2020-10-31,point,,16245.037408510401
2020-10-11,3 wk ahead cum death,12,2020-10-31,point,,17181.6254667617
2020-10-11,3 wk ahead cum death,25,2020-10-31,point,,9871.61390828174
2020-10-11,3 wk ahead cum death,17,2020-10-31,point,,9669.610248332141
2020-10-11,3 wk ahead cum death,42,2020-10-31,point,,8588.71027332507
2020-10-11,3 wk ahead cum death,13,2020-10-31,point,,8068.305143748491
2020-10-11,3 wk ahead cum death,26,2020-10-31,point,,7315.76743942817
2020-10-11,3 wk ahead cum death,04,2020-10-31,point,,6103.367490999671
2020-10-11,3 wk ahead cum death,22,2020-10-31,point,,5883.564912658039
2020-10-11,3 wk ahead cum death,39,2020-10-31,point,,5387.90656753448
2020-10-11,3 wk ahead cum death,09,2020-10-31,point,,4560.68531396784
2020-10-11,3 wk ahead cum death,24,2020-10-31,point,,4076.6217403854603
2020-10-11,3 wk ahead cum death,18,2020-10-31,point,,4002.72426090383
2020-10-11,3 wk ahead cum death,37,2020-10-31,point,,4279.22058026747
2020-10-11,3 wk ahead cum death,45,2020-10-31,point,,3905.4521604153706
2020-10-11,3 wk ahead cum death,51,2020-10-31,point,,3655.87808276725
2020-10-11,3 wk ahead cum death,28,2020-10-31,point,,3375.81159435273
2020-10-11,3 wk ahead cum death,47,2020-10-31,point,,3334.4160099125606
2020-10-11,3 wk ahead cum death,01,2020-10-31,point,,2771.93684785206
2020-10-11,3 wk ahead cum death,29,2020-10-31,point,,2614.5149899924104
2020-10-11,3 wk ahead cum death,53,2020-10-31,point,,2322.43693021292
2020-10-11,3 wk ahead cum death,27,2020-10-31,point,,2364.73219800721
2020-10-11,3 wk ahead cum death,08,2020-10-31,point,,2175.96360613013
2020-10-11,3 wk ahead cum death,32,2020-10-31,point,,1793.73276316406
2020-10-11,3 wk ahead cum death,05,2020-10-31,point,,1974.66693003288
2020-10-11,3 wk ahead cum death,19,2020-10-31,point,,1634.7981374052301
2020-10-11,3 wk ahead cum death,21,2020-10-31,point,,1389.30182432151
2020-10-11,3 wk ahead cum death,55,2020-10-31,point,,1651.8329383933801
2020-10-11,4 wk ahead cum death,US,2020-11-07,point,,231970.62200602898
2020-10-11,4 wk ahead cum death,36,2020-11-07,point,,33489.4915018885
2020-10-11,4 wk ahead cum death,48,2020-11-07,point,,19891.9931672881
2020-10-11,4 wk ahead cum death,06,2020-11-07,point,,18696.531314956497
2020-10-11,4 wk ahead cum death,34,2020-11-07,point,,16266.1155321451
2020-10-11,4 wk ahead cum death,12,2020-11-07,point,,17964.2209208727
2020-10-11,4 wk ahead cum death,25,2020-11-07,point,,9957.70893125868
2020-10-11,4 wk ahead cum death,17,2020-11-07,point,,9796.10894426141
2020-10-11,4 wk ahead cum death,42,2020-11-07,point,,8671.40922247994
2020-10-11,4 wk ahead cum death,13,2020-11-07,point,,8299.28383414031
2020-10-11,4 wk ahead cum death,26,2020-11-07,point,,7363.5546096179405
2020-10-11,4 wk ahead cum death,04,2020-11-07,point,,6242.23702555986
2020-10-11,4 wk ahead cum death,22,2020-11-07,point,,5952.0711715045
2020-10-11,4 wk ahead cum death,39,2020-11-07,point,,5511.66756215295
2020-10-11,4 wk ahead cum death,09,2020-11-07,point,,4569.99149458237
2020-10-11,4 wk ahead cum death,24,2020-11-07,point,,4099.992157320779
2020-10-11,4 wk ahead cum death,18,2020-11-07,point,,4068.83126007154
2020-10-11,4 wk ahead cum death,37,2020-11-07,point,,4444.6367626689
2020-10-11,4 wk ahead cum death,45,2020-11-07,point,,4036.3631546491706
2020-10-11,4 wk ahead cum death,51,2020-11-07,point,,3759.88831245586
2020-10-11,4 wk ahead cum death,28,2020-11-07,point,,3474.0583968435303
2020-10-11,4 wk ahead cum death,47,2020-11-07,point,,3539.7057812164203
2020-10-11,4 wk ahead cum death,01,2020-11-07,point,,2809.6752153525704
2020-10-11,4 wk ahead cum death,29,2020-11-07,point,,2721.2267957702497
2020-10-11,4 wk ahead cum death,53,2020-11-07,point,,2363.8821191369398
2020-10-11,4 wk ahead cum death,27,2020-11-07,point,,2423.50645344733
2020-10-11,4 wk ahead cum death,08,2020-11-07,point,,2196.82380648578
2020-10-11,4 wk ahead cum death,32,2020-11-07,point,,1848.2404943019396
2020-10-11,4 wk ahead cum death,05,2020-11-07,point,,2130.09259917969
2020-10-11,4 wk ahead cum death,19,2020-11-07,point,,1689.3720247151098
2020-10-11,4 wk ahead cum death,21,2020-11-07,point,,1434.80022413703
