location,forecast_date,quantile,value,target,target_end_date,type
47,2021-03-22,,87.0,1 wk ahead inc death,2021-03-27,point
48,2021-03-22,,880.0,1 wk ahead inc death,2021-03-27,point
49,2021-03-22,,36.0,1 wk ahead inc death,2021-03-27,point
51,2021-03-22,,184.0,1 wk ahead inc death,2021-03-27,point
50,2021-03-22,,6.0,1 wk ahead inc death,2021-03-27,point
53,2021-03-22,,61.0,1 wk ahead inc death,2021-03-27,point
55,2021-03-22,,70.0,1 wk ahead inc death,2021-03-27,point
54,2021-03-22,,77.0,1 wk ahead inc death,2021-03-27,point
56,2021-03-22,,5.0,1 wk ahead inc death,2021-03-27,point
2,2021-03-22,,7.0,2 wk ahead inc death,2021-04-03,point
1,2021-03-22,,113.0,2 wk ahead inc death,2021-04-03,point
5,2021-03-22,,46.0,2 wk ahead inc death,2021-04-03,point
4,2021-03-22,,184.0,2 wk ahead inc death,2021-04-03,point
6,2021-03-22,,742.0,2 wk ahead inc death,2021-04-03,point
8,2021-03-22,,48.0,2 wk ahead inc death,2021-04-03,point
9,2021-03-22,,60.0,2 wk ahead inc death,2021-04-03,point
11,2021-03-22,,10.0,2 wk ahead inc death,2021-04-03,point
10,2021-03-22,,24.0,2 wk ahead inc death,2021-04-03,point
12,2021-03-22,,393.0,2 wk ahead inc death,2021-04-03,point
13,2021-03-22,,229.0,2 wk ahead inc death,2021-04-03,point
15,2021-03-22,,4.0,2 wk ahead inc death,2021-04-03,point
19,2021-03-22,,42.0,2 wk ahead inc death,2021-04-03,point
16,2021-03-22,,35.0,2 wk ahead inc death,2021-04-03,point
17,2021-03-22,,126.0,2 wk ahead inc death,2021-04-03,point
18,2021-03-22,,75.0,2 wk ahead inc death,2021-04-03,point
20,2021-03-22,,19.0,2 wk ahead inc death,2021-04-03,point
21,2021-03-22,,164.0,2 wk ahead inc death,2021-04-03,point
22,2021-03-22,,75.0,2 wk ahead inc death,2021-04-03,point
25,2021-03-22,,129.0,2 wk ahead inc death,2021-04-03,point
24,2021-03-22,,91.0,2 wk ahead inc death,2021-04-03,point
23,2021-03-22,,8.0,2 wk ahead inc death,2021-04-03,point
26,2021-03-22,,105.0,2 wk ahead inc death,2021-04-03,point
27,2021-03-22,,52.0,2 wk ahead inc death,2021-04-03,point
29,2021-03-22,,57.0,2 wk ahead inc death,2021-04-03,point
28,2021-03-22,,55.0,2 wk ahead inc death,2021-04-03,point
30,2021-03-22,,20.0,2 wk ahead inc death,2021-04-03,point
37,2021-03-22,,131.0,2 wk ahead inc death,2021-04-03,point
38,2021-03-22,,7.0,2 wk ahead inc death,2021-04-03,point
31,2021-03-22,,15.0,2 wk ahead inc death,2021-04-03,point
33,2021-03-22,,22.0,2 wk ahead inc death,2021-04-03,point
34,2021-03-22,,199.0,2 wk ahead inc death,2021-04-03,point
35,2021-03-22,,35.0,2 wk ahead inc death,2021-04-03,point
32,2021-03-22,,49.0,2 wk ahead inc death,2021-04-03,point
36,2021-03-22,,408.0,2 wk ahead inc death,2021-04-03,point
39,2021-03-22,,58.0,2 wk ahead inc death,2021-04-03,point
40,2021-03-22,,83.0,2 wk ahead inc death,2021-04-03,point
41,2021-03-22,,38.0,2 wk ahead inc death,2021-04-03,point
42,2021-03-22,,194.0,2 wk ahead inc death,2021-04-03,point
72,2021-03-22,,19.0,2 wk ahead inc death,2021-04-03,point
44,2021-03-22,,24.0,2 wk ahead inc death,2021-04-03,point
45,2021-03-22,,114.0,2 wk ahead inc death,2021-04-03,point
46,2021-03-22,,13.0,2 wk ahead inc death,2021-04-03,point
47,2021-03-22,,86.0,2 wk ahead inc death,2021-04-03,point
48,2021-03-22,,669.0,2 wk ahead inc death,2021-04-03,point
49,2021-03-22,,35.0,2 wk ahead inc death,2021-04-03,point
51,2021-03-22,,197.0,2 wk ahead inc death,2021-04-03,point
50,2021-03-22,,8.0,2 wk ahead inc death,2021-04-03,point
53,2021-03-22,,51.0,2 wk ahead inc death,2021-04-03,point
55,2021-03-22,,60.0,2 wk ahead inc death,2021-04-03,point
54,2021-03-22,,67.0,2 wk ahead inc death,2021-04-03,point
56,2021-03-22,,6.0,2 wk ahead inc death,2021-04-03,point
2,2021-03-22,,7.0,3 wk ahead inc death,2021-04-10,point
1,2021-03-22,,82.0,3 wk ahead inc death,2021-04-10,point
5,2021-03-22,,38.0,3 wk ahead inc death,2021-04-10,point
4,2021-03-22,,135.0,3 wk ahead inc death,2021-04-10,point
6,2021-03-22,,577.0,3 wk ahead inc death,2021-04-10,point
8,2021-03-22,,46.0,3 wk ahead inc death,2021-04-10,point
9,2021-03-22,,47.0,3 wk ahead inc death,2021-04-10,point
11,2021-03-22,,10.0,3 wk ahead inc death,2021-04-10,point
10,2021-03-22,,18.0,3 wk ahead inc death,2021-04-10,point
12,2021-03-22,,355.0,3 wk ahead inc death,2021-04-10,point
13,2021-03-22,,182.0,3 wk ahead inc death,2021-04-10,point
15,2021-03-22,,5.0,3 wk ahead inc death,2021-04-10,point
19,2021-03-22,,37.0,3 wk ahead inc death,2021-04-10,point
16,2021-03-22,,34.0,3 wk ahead inc death,2021-04-10,point
17,2021-03-22,,117.0,3 wk ahead inc death,2021-04-10,point
18,2021-03-22,,66.0,3 wk ahead inc death,2021-04-10,point
20,2021-03-22,,20.0,3 wk ahead inc death,2021-04-10,point
21,2021-03-22,,132.0,3 wk ahead inc death,2021-04-10,point
22,2021-03-22,,73.0,3 wk ahead inc death,2021-04-10,point
25,2021-03-22,,130.0,3 wk ahead inc death,2021-04-10,point
24,2021-03-22,,61.0,3 wk ahead inc death,2021-04-10,point
23,2021-03-22,,9.0,3 wk ahead inc death,2021-04-10,point
26,2021-03-22,,101.0,3 wk ahead inc death,2021-04-10,point
27,2021-03-22,,36.0,3 wk ahead inc death,2021-04-10,point
29,2021-03-22,,42.0,3 wk ahead inc death,2021-04-10,point
28,2021-03-22,,48.0,3 wk ahead inc death,2021-04-10,point
30,2021-03-22,,26.0,3 wk ahead inc death,2021-04-10,point
37,2021-03-22,,105.0,3 wk ahead inc death,2021-04-10,point
38,2021-03-22,,8.0,3 wk ahead inc death,2021-04-10,point
31,2021-03-22,,14.0,3 wk ahead inc death,2021-04-10,point
33,2021-03-22,,23.0,3 wk ahead inc death,2021-04-10,point
34,2021-03-22,,193.0,3 wk ahead inc death,2021-04-10,point
35,2021-03-22,,23.0,3 wk ahead inc death,2021-04-10,point
32,2021-03-22,,42.0,3 wk ahead inc death,2021-04-10,point
36,2021-03-22,,448.0,3 wk ahead inc death,2021-04-10,point
39,2021-03-22,,58.0,3 wk ahead inc death,2021-04-10,point
40,2021-03-22,,69.0,3 wk ahead inc death,2021-04-10,point
41,2021-03-22,,33.0,3 wk ahead inc death,2021-04-10,point
42,2021-03-22,,172.0,3 wk ahead inc death,2021-04-10,point
72,2021-03-22,,20.0,3 wk ahead inc death,2021-04-10,point
44,2021-03-22,,20.0,3 wk ahead inc death,2021-04-10,point
45,2021-03-22,,93.0,3 wk ahead inc death,2021-04-10,point
46,2021-03-22,,14.0,3 wk ahead inc death,2021-04-10,point
47,2021-03-22,,59.0,3 wk ahead inc death,2021-04-10,point
48,2021-03-22,,554.0,3 wk ahead inc death,2021-04-10,point
49,2021-03-22,,25.0,3 wk ahead inc death,2021-04-10,point
51,2021-03-22,,145.0,3 wk ahead inc death,2021-04-10,point
50,2021-03-22,,9.0,3 wk ahead inc death,2021-04-10,point
53,2021-03-22,,46.0,3 wk ahead inc death,2021-04-10,point
55,2021-03-22,,43.0,3 wk ahead inc death,2021-04-10,point
54,2021-03-22,,51.0,3 wk ahead inc death,2021-04-10,point
56,2021-03-22,,4.0,3 wk ahead inc death,2021-04-10,point
2,2021-03-22,,6.0,4 wk ahead inc death,2021-04-17,point
1,2021-03-22,,71.0,4 wk ahead inc death,2021-04-17,point
5,2021-03-22,,33.0,4 wk ahead inc death,2021-04-17,point
4,2021-03-22,,122.0,4 wk ahead inc death,2021-04-17,point
6,2021-03-22,,553.0,4 wk ahead inc death,2021-04-17,point
8,2021-03-22,,47.0,4 wk ahead inc death,2021-04-17,point
9,2021-03-22,,44.0,4 wk ahead inc death,2021-04-17,point
11,2021-03-22,,8.0,4 wk ahead inc death,2021-04-17,point
10,2021-03-22,,16.0,4 wk ahead inc death,2021-04-17,point
12,2021-03-22,,318.0,4 wk ahead inc death,2021-04-17,point
13,2021-03-22,,172.0,4 wk ahead inc death,2021-04-17,point
15,2021-03-22,,6.0,4 wk ahead inc death,2021-04-17,point
19,2021-03-22,,27.0,4 wk ahead inc death,2021-04-17,point
16,2021-03-22,,35.0,4 wk ahead inc death,2021-04-17,point
17,2021-03-22,,104.0,4 wk ahead inc death,2021-04-17,point
18,2021-03-22,,57.0,4 wk ahead inc death,2021-04-17,point
20,2021-03-22,,20.0,4 wk ahead inc death,2021-04-17,point
21,2021-03-22,,99.0,4 wk ahead inc death,2021-04-17,point
22,2021-03-22,,58.0,4 wk ahead inc death,2021-04-17,point
25,2021-03-22,,107.0,4 wk ahead inc death,2021-04-17,point
24,2021-03-22,,65.0,4 wk ahead inc death,2021-04-17,point
23,2021-03-22,,13.0,4 wk ahead inc death,2021-04-17,point
26,2021-03-22,,95.0,4 wk ahead inc death,2021-04-17,point
27,2021-03-22,,41.0,4 wk ahead inc death,2021-04-17,point
29,2021-03-22,,37.0,4 wk ahead inc death,2021-04-17,point
28,2021-03-22,,36.0,4 wk ahead inc death,2021-04-17,point
30,2021-03-22,,26.0,4 wk ahead inc death,2021-04-17,point
37,2021-03-22,,105.0,4 wk ahead inc death,2021-04-17,point
38,2021-03-22,,10.0,4 wk ahead inc death,2021-04-17,point
31,2021-03-22,,12.0,4 wk ahead inc death,2021-04-17,point
33,2021-03-22,,24.0,4 wk ahead inc death,2021-04-17,point
34,2021-03-22,,181.0,4 wk ahead inc death,2021-04-17,point
35,2021-03-22,,20.0,4 wk ahead inc death,2021-04-17,point
32,2021-03-22,,34.0,4 wk ahead inc death,2021-04-17,point
36,2021-03-22,,414.0,4 wk ahead inc death,2021-04-17,point
39,2021-03-22,,56.0,4 wk ahead inc death,2021-04-17,point
40,2021-03-22,,62.0,4 wk ahead inc death,2021-04-17,point
41,2021-03-22,,28.0,4 wk ahead inc death,2021-04-17,point
42,2021-03-22,,158.0,4 wk ahead inc death,2021-04-17,point
72,2021-03-22,,19.0,4 wk ahead inc death,2021-04-17,point
44,2021-03-22,,18.0,4 wk ahead inc death,2021-04-17,point
45,2021-03-22,,64.0,4 wk ahead inc death,2021-04-17,point
46,2021-03-22,,14.0,4 wk ahead inc death,2021-04-17,point
47,2021-03-22,,68.0,4 wk ahead inc death,2021-04-17,point
48,2021-03-22,,474.0,4 wk ahead inc death,2021-04-17,point
49,2021-03-22,,27.0,4 wk ahead inc death,2021-04-17,point
51,2021-03-22,,105.0,4 wk ahead inc death,2021-04-17,point
50,2021-03-22,,10.0,4 wk ahead inc death,2021-04-17,point
53,2021-03-22,,44.0,4 wk ahead inc death,2021-04-17,point
55,2021-03-22,,38.0,4 wk ahead inc death,2021-04-17,point
54,2021-03-22,,39.0,4 wk ahead inc death,2021-04-17,point
56,2021-03-22,,5.0,4 wk ahead inc death,2021-04-17,point
1073,2021-03-22,,503.88156161957255,1 wk ahead inc case,2021-03-27,point
1089,2021-03-22,,292.56235723612286,1 wk ahead inc case,2021-03-27,point
1097,2021-03-22,,259.1192231929365,1 wk ahead inc case,2021-03-27,point
4013,2021-03-22,,573.4292674897946,1 wk ahead inc case,2021-03-27,point
4019,2021-03-22,,423.25926748163766,1 wk ahead inc case,2021-03-27,point
4021,2021-03-22,,1133.3518159549153,1 wk ahead inc case,2021-03-27,point
4027,2021-03-22,,45.46713011748151,1 wk ahead inc case,2021-03-27,point
5119,2021-03-22,,178.69052236833016,1 wk ahead inc case,2021-03-27,point
5143,2021-03-22,,128.81417486585815,1 wk ahead inc case,2021-03-27,point
6001,2021-03-22,,553.6974040665834,1 wk ahead inc case,2021-03-27,point
6013,2021-03-22,,558.0969453322211,1 wk ahead inc case,2021-03-27,point
6019,2021-03-22,,646.9437887705218,1 wk ahead inc case,2021-03-27,point
6029,2021-03-22,,554.4990968235974,1 wk ahead inc case,2021-03-27,point
6037,2021-03-22,,2243.626721216889,1 wk ahead inc case,2021-03-27,point
6047,2021-03-22,,358.81252733198266,1 wk ahead inc case,2021-03-27,point
6053,2021-03-22,,158.3838226231842,1 wk ahead inc case,2021-03-27,point
6059,2021-03-22,,760.3564565565912,1 wk ahead inc case,2021-03-27,point
6065,2021-03-22,,1013.1089471176473,1 wk ahead inc case,2021-03-27,point
6067,2021-03-22,,1132.998944957591,1 wk ahead inc case,2021-03-27,point
6071,2021-03-22,,703.8651956369214,1 wk ahead inc case,2021-03-27,point
6073,2021-03-22,,1893.0686640377066,1 wk ahead inc case,2021-03-27,point
6075,2021-03-22,,130.35613639165115,1 wk ahead inc case,2021-03-27,point
6077,2021-03-22,,954.4694205714006,1 wk ahead inc case,2021-03-27,point
6081,2021-03-22,,271.8324506713166,1 wk ahead inc case,2021-03-27,point
6083,2021-03-22,,210.94289831991586,1 wk ahead inc case,2021-03-27,point
6085,2021-03-22,,859.4238710268886,1 wk ahead inc case,2021-03-27,point
6095,2021-03-22,,255.7169677270889,1 wk ahead inc case,2021-03-27,point
6099,2021-03-22,,614.8515940087519,1 wk ahead inc case,2021-03-27,point
6107,2021-03-22,,251.04675655590785,1 wk ahead inc case,2021-03-27,point
6111,2021-03-22,,405.3368866654728,1 wk ahead inc case,2021-03-27,point
8001,2021-03-22,,589.1877782879712,1 wk ahead inc case,2021-03-27,point
8005,2021-03-22,,567.862056236492,1 wk ahead inc case,2021-03-27,point
8031,2021-03-22,,614.3266047539012,1 wk ahead inc case,2021-03-27,point
8041,2021-03-22,,803.2166266529592,1 wk ahead inc case,2021-03-27,point
8059,2021-03-22,,557.4661150636977,1 wk ahead inc case,2021-03-27,point
9001,2021-03-22,,1882.5876795652368,1 wk ahead inc case,2021-03-27,point
9003,2021-03-22,,1104.997146039006,1 wk ahead inc case,2021-03-27,point
9009,2021-03-22,,1736.0342773438806,1 wk ahead inc case,2021-03-27,point
10003,2021-03-22,,1230.2461575087493,1 wk ahead inc case,2021-03-27,point
11001,2021-03-22,,711.7532560094423,1 wk ahead inc case,2021-03-27,point
12009,2021-03-22,,565.3018034964916,1 wk ahead inc case,2021-03-27,point
12011,2021-03-22,,3870.725860922003,1 wk ahead inc case,2021-03-27,point
12021,2021-03-22,,285.6446704009278,1 wk ahead inc case,2021-03-27,point
12031,2021-03-22,,686.036912691488,1 wk ahead inc case,2021-03-27,point
12033,2021-03-22,,92.62332760761305,1 wk ahead inc case,2021-03-27,point
12057,2021-03-22,,2081.622793137143,1 wk ahead inc case,2021-03-27,point
12071,2021-03-22,,974.7745185839476,1 wk ahead inc case,2021-03-27,point
12081,2021-03-22,,563.9003960738138,1 wk ahead inc case,2021-03-27,point
12086,2021-03-22,,6466.033396595166,1 wk ahead inc case,2021-03-27,point
12095,2021-03-22,,1744.669380721007,1 wk ahead inc case,2021-03-27,point
12097,2021-03-22,,498.8906147353473,1 wk ahead inc case,2021-03-27,point
12099,2021-03-22,,1976.694461374857,1 wk ahead inc case,2021-03-27,point
12101,2021-03-22,,511.7808085412721,1 wk ahead inc case,2021-03-27,point
12103,2021-03-22,,993.5349891581957,1 wk ahead inc case,2021-03-27,point
12105,2021-03-22,,632.448850453436,1 wk ahead inc case,2021-03-27,point
12127,2021-03-22,,751.6863287372385,1 wk ahead inc case,2021-03-27,point
13067,2021-03-22,,932.7164071164267,1 wk ahead inc case,2021-03-27,point
13089,2021-03-22,,981.5198449090506,1 wk ahead inc case,2021-03-27,point
13121,2021-03-22,,1272.6571363634641,1 wk ahead inc case,2021-03-27,point
13135,2021-03-22,,843.5426877211518,1 wk ahead inc case,2021-03-27,point
16001,2021-03-22,,587.5873021047878,1 wk ahead inc case,2021-03-27,point
17031,2021-03-22,,4834.117557147421,1 wk ahead inc case,2021-03-27,point
17043,2021-03-22,,1045.6962250000277,1 wk ahead inc case,2021-03-27,point
17089,2021-03-22,,405.3455407899121,1 wk ahead inc case,2021-03-27,point
17097,2021-03-22,,586.0526191490827,1 wk ahead inc case,2021-03-27,point
17197,2021-03-22,,594.6297685471808,1 wk ahead inc case,2021-03-27,point
18003,2021-03-22,,384.1886435190296,1 wk ahead inc case,2021-03-27,point
18057,2021-03-22,,237.6685614157794,1 wk ahead inc case,2021-03-27,point
18089,2021-03-22,,311.73208051164886,1 wk ahead inc case,2021-03-27,point
18097,2021-03-22,,464.6040880732624,1 wk ahead inc case,2021-03-27,point
18141,2021-03-22,,446.31052731632246,1 wk ahead inc case,2021-03-27,point
19153,2021-03-22,,605.4902286179811,1 wk ahead inc case,2021-03-27,point
20091,2021-03-22,,423.51220086143934,1 wk ahead inc case,2021-03-27,point
20173,2021-03-22,,198.72829737542216,1 wk ahead inc case,2021-03-27,point
21067,2021-03-22,,238.64384519698987,1 wk ahead inc case,2021-03-27,point
21111,2021-03-22,,680.0664287485453,1 wk ahead inc case,2021-03-27,point
22033,2021-03-22,,352.5168141179108,1 wk ahead inc case,2021-03-27,point
22051,2021-03-22,,184.1607517399477,1 wk ahead inc case,2021-03-27,point
24003,2021-03-22,,686.8893253111532,1 wk ahead inc case,2021-03-27,point
24005,2021-03-22,,1037.8119212561191,1 wk ahead inc case,2021-03-27,point
24031,2021-03-22,,742.5792199094412,1 wk ahead inc case,2021-03-27,point
24033,2021-03-22,,998.7834569713287,1 wk ahead inc case,2021-03-27,point
24510,2021-03-22,,967.9889719114548,1 wk ahead inc case,2021-03-27,point
25005,2021-03-22,,759.8129333779318,1 wk ahead inc case,2021-03-27,point
25009,2021-03-22,,1066.6974609731055,1 wk ahead inc case,2021-03-27,point
25013,2021-03-22,,694.0907652447424,1 wk ahead inc case,2021-03-27,point
25017,2021-03-22,,2253.1038967721383,1 wk ahead inc case,2021-03-27,point
25021,2021-03-22,,903.8569008870164,1 wk ahead inc case,2021-03-27,point
25023,2021-03-22,,805.2731136389958,1 wk ahead inc case,2021-03-27,point
25025,2021-03-22,,1002.618887083122,1 wk ahead inc case,2021-03-27,point
25027,2021-03-22,,854.6745465198544,1 wk ahead inc case,2021-03-27,point
26081,2021-03-22,,830.5699147380342,1 wk ahead inc case,2021-03-27,point
26099,2021-03-22,,2951.5602526490666,1 wk ahead inc case,2021-03-27,point
26125,2021-03-22,,2989.856127506292,1 wk ahead inc case,2021-03-27,point
26163,2021-03-22,,3331.66500228042,1 wk ahead inc case,2021-03-27,point
27003,2021-03-22,,505.7332069445597,1 wk ahead inc case,2021-03-27,point
27037,2021-03-22,,735.1498846939796,1 wk ahead inc case,2021-03-27,point
27053,2021-03-22,,1583.9914118851318,1 wk ahead inc case,2021-03-27,point
27123,2021-03-22,,388.2621480297768,1 wk ahead inc case,2021-03-27,point
29095,2021-03-22,,420.4646649022103,1 wk ahead inc case,2021-03-27,point
29183,2021-03-22,,346.04077307240163,1 wk ahead inc case,2021-03-27,point
29189,2021-03-22,,877.5958919605234,1 wk ahead inc case,2021-03-27,point
31055,2021-03-22,,502.3644267018663,1 wk ahead inc case,2021-03-27,point
32003,2021-03-22,,1184.9382915024055,1 wk ahead inc case,2021-03-27,point
32031,2021-03-22,,195.7234722305207,1 wk ahead inc case,2021-03-27,point
33011,2021-03-22,,562.88457423811,1 wk ahead inc case,2021-03-27,point
34003,2021-03-22,,3286.5023835088646,1 wk ahead inc case,2021-03-27,point
34005,2021-03-22,,970.3856794649496,1 wk ahead inc case,2021-03-27,point
34007,2021-03-22,,1054.2078597672655,1 wk ahead inc case,2021-03-27,point
34013,2021-03-22,,2518.0997155185933,1 wk ahead inc case,2021-03-27,point
34017,2021-03-22,,2260.486404924041,1 wk ahead inc case,2021-03-27,point
34023,2021-03-22,,2578.1050562383657,1 wk ahead inc case,2021-03-27,point
34025,2021-03-22,,2362.745665144577,1 wk ahead inc case,2021-03-27,point
34027,2021-03-22,,1642.621519009332,1 wk ahead inc case,2021-03-27,point
34029,2021-03-22,,2027.0036220822656,1 wk ahead inc case,2021-03-27,point
34031,2021-03-22,,1721.8661230601058,1 wk ahead inc case,2021-03-27,point
34039,2021-03-22,,1704.7577157183716,1 wk ahead inc case,2021-03-27,point
35001,2021-03-22,,440.3023633159816,1 wk ahead inc case,2021-03-27,point
36005,2021-03-22,,2938.4086088490867,1 wk ahead inc case,2021-03-27,point
36029,2021-03-22,,1534.6618612068232,1 wk ahead inc case,2021-03-27,point
36047,2021-03-22,,5957.889315666832,1 wk ahead inc case,2021-03-27,point
36055,2021-03-22,,772.9801381343875,1 wk ahead inc case,2021-03-27,point
36059,2021-03-22,,4203.969341859124,1 wk ahead inc case,2021-03-27,point
36061,2021-03-22,,2689.7705940744186,1 wk ahead inc case,2021-03-27,point
36067,2021-03-22,,367.836015438319,1 wk ahead inc case,2021-03-27,point
36071,2021-03-22,,1533.0711853458115,1 wk ahead inc case,2021-03-27,point
36081,2021-03-22,,6125.645128910698,1 wk ahead inc case,2021-03-27,point
36085,2021-03-22,,1524.7437109517934,1 wk ahead inc case,2021-03-27,point
36087,2021-03-22,,1128.5749174096218,1 wk ahead inc case,2021-03-27,point
36103,2021-03-22,,4630.9497637631375,1 wk ahead inc case,2021-03-27,point
36119,2021-03-22,,2549.015030023453,1 wk ahead inc case,2021-03-27,point
37067,2021-03-22,,205.52714629545085,1 wk ahead inc case,2021-03-27,point
37081,2021-03-22,,529.1438235135737,1 wk ahead inc case,2021-03-27,point
