location,quantile,target,value,type,forecast_date,target_end_date
28161,,2 wk ahead inc case,6.7139999999999995,point,2020-08-31,2020-09-12
28163,,2 wk ahead inc case,13.579,point,2020-08-31,2020-09-12
29001,,2 wk ahead inc case,19.309,point,2020-08-31,2020-09-12
29003,,2 wk ahead inc case,20.433,point,2020-08-31,2020-09-12
29005,,2 wk ahead inc case,6.184500000000001,point,2020-08-31,2020-09-12
29007,,2 wk ahead inc case,30.7935,point,2020-08-31,2020-09-12
29009,,2 wk ahead inc case,35.6265,point,2020-08-31,2020-09-12
29011,,2 wk ahead inc case,16.9135,point,2020-08-31,2020-09-12
29013,,2 wk ahead inc case,12.375,point,2020-08-31,2020-09-12
29015,,2 wk ahead inc case,21.804,point,2020-08-31,2020-09-12
29017,,2 wk ahead inc case,24.973000000000003,point,2020-08-31,2020-09-12
29019,,2 wk ahead inc case,380.3755000000001,point,2020-08-31,2020-09-12
29021,,2 wk ahead inc case,65.2955,point,2020-08-31,2020-09-12
29023,,2 wk ahead inc case,29.715999999999998,point,2020-08-31,2020-09-12
29025,,2 wk ahead inc case,3.3489999999999998,point,2020-08-31,2020-09-12
29027,,2 wk ahead inc case,132.32,point,2020-08-31,2020-09-12
29029,,2 wk ahead inc case,65.322,point,2020-08-31,2020-09-12
29031,,2 wk ahead inc case,89.6105,point,2020-08-31,2020-09-12
29033,,2 wk ahead inc case,1.9965,point,2020-08-31,2020-09-12
29035,,2 wk ahead inc case,8.4775,point,2020-08-31,2020-09-12
29037,,2 wk ahead inc case,105.3775,point,2020-08-31,2020-09-12
29039,,2 wk ahead inc case,3.6519999999999997,point,2020-08-31,2020-09-12
29041,,2 wk ahead inc case,2.3945000000000003,point,2020-08-31,2020-09-12
29043,,2 wk ahead inc case,129.0625,point,2020-08-31,2020-09-12
29045,,2 wk ahead inc case,13.609000000000002,point,2020-08-31,2020-09-12
29047,,2 wk ahead inc case,148.035,point,2020-08-31,2020-09-12
29049,,2 wk ahead inc case,23.121,point,2020-08-31,2020-09-12
29051,,2 wk ahead inc case,134.5725,point,2020-08-31,2020-09-12
29053,,2 wk ahead inc case,47.882,point,2020-08-31,2020-09-12
29055,,2 wk ahead inc case,94.1485,point,2020-08-31,2020-09-12
29057,,2 wk ahead inc case,18.7205,point,2020-08-31,2020-09-12
29059,,2 wk ahead inc case,36.375,point,2020-08-31,2020-09-12
29061,,2 wk ahead inc case,2.7885,point,2020-08-31,2020-09-12
29063,,2 wk ahead inc case,14.011,point,2020-08-31,2020-09-12
29065,,2 wk ahead inc case,17.294,point,2020-08-31,2020-09-12
29067,,2 wk ahead inc case,11.857999999999999,point,2020-08-31,2020-09-12
29069,,2 wk ahead inc case,33.836,point,2020-08-31,2020-09-12
29071,,2 wk ahead inc case,196.2505,point,2020-08-31,2020-09-12
29073,,2 wk ahead inc case,68.4895,point,2020-08-31,2020-09-12
29075,,2 wk ahead inc case,5.3105,point,2020-08-31,2020-09-12
29077,,2 wk ahead inc case,675.5284999999999,point,2020-08-31,2020-09-12
29079,,2 wk ahead inc case,6.0885,point,2020-08-31,2020-09-12
29081,,2 wk ahead inc case,5.026,point,2020-08-31,2020-09-12
29083,,2 wk ahead inc case,18.8885,point,2020-08-31,2020-09-12
29085,,2 wk ahead inc case,14.823,point,2020-08-31,2020-09-12
29087,,2 wk ahead inc case,8.151,point,2020-08-31,2020-09-12
29089,,2 wk ahead inc case,40.887,point,2020-08-31,2020-09-12
29091,,2 wk ahead inc case,38.411,point,2020-08-31,2020-09-12
29093,,2 wk ahead inc case,26.866,point,2020-08-31,2020-09-12
29095,,2 wk ahead inc case,421.321,point,2020-08-31,2020-09-12
29097,,2 wk ahead inc case,137.0545,point,2020-08-31,2020-09-12
29099,,2 wk ahead inc case,370.9665,point,2020-08-31,2020-09-12
29101,,2 wk ahead inc case,48.9545,point,2020-08-31,2020-09-12
29103,,2 wk ahead inc case,1.707,point,2020-08-31,2020-09-12
29105,,2 wk ahead inc case,38.38099999999999,point,2020-08-31,2020-09-12
29107,,2 wk ahead inc case,23.937500000000004,point,2020-08-31,2020-09-12
29109,,2 wk ahead inc case,65.5005,point,2020-08-31,2020-09-12
29111,,2 wk ahead inc case,6.36,point,2020-08-31,2020-09-12
29113,,2 wk ahead inc case,63.0585,point,2020-08-31,2020-09-12
29115,,2 wk ahead inc case,4.618,point,2020-08-31,2020-09-12
29117,,2 wk ahead inc case,5.8225,point,2020-08-31,2020-09-12
29119,,2 wk ahead inc case,8.6935,point,2020-08-31,2020-09-12
29121,,2 wk ahead inc case,11.457999999999998,point,2020-08-31,2020-09-12
29123,,2 wk ahead inc case,163.18200000000004,point,2020-08-31,2020-09-12
29125,,2 wk ahead inc case,12.0335,point,2020-08-31,2020-09-12
29127,,2 wk ahead inc case,125.4,point,2020-08-31,2020-09-12
29129,,2 wk ahead inc case,1.9445,point,2020-08-31,2020-09-12
29131,,2 wk ahead inc case,68.979,point,2020-08-31,2020-09-12
29133,,2 wk ahead inc case,16.6195,point,2020-08-31,2020-09-12
29135,,2 wk ahead inc case,19.7625,point,2020-08-31,2020-09-12
29137,,2 wk ahead inc case,29.888,point,2020-08-31,2020-09-12
29139,,2 wk ahead inc case,11.0035,point,2020-08-31,2020-09-12
29141,,2 wk ahead inc case,22.5495,point,2020-08-31,2020-09-12
29143,,2 wk ahead inc case,33.486000000000004,point,2020-08-31,2020-09-12
29145,,2 wk ahead inc case,59.820999999999984,point,2020-08-31,2020-09-12
29147,,2 wk ahead inc case,93.34049999999998,point,2020-08-31,2020-09-12
29149,,2 wk ahead inc case,37.6035,point,2020-08-31,2020-09-12
29151,,2 wk ahead inc case,16.4,point,2020-08-31,2020-09-12
29153,,2 wk ahead inc case,5.843,point,2020-08-31,2020-09-12
29155,,2 wk ahead inc case,27.936,point,2020-08-31,2020-09-12
29157,,2 wk ahead inc case,64.22050000000002,point,2020-08-31,2020-09-12
29159,,2 wk ahead inc case,43.9165,point,2020-08-31,2020-09-12
29161,,2 wk ahead inc case,101.958,point,2020-08-31,2020-09-12
29163,,2 wk ahead inc case,15.2975,point,2020-08-31,2020-09-12
29165,,2 wk ahead inc case,57.69750000000001,point,2020-08-31,2020-09-12
29167,,2 wk ahead inc case,33.087,point,2020-08-31,2020-09-12
29169,,2 wk ahead inc case,69.86399999999999,point,2020-08-31,2020-09-12
29171,,2 wk ahead inc case,6.071000000000001,point,2020-08-31,2020-09-12
29173,,2 wk ahead inc case,78.34549999999999,point,2020-08-31,2020-09-12
29175,,2 wk ahead inc case,22.813000000000002,point,2020-08-31,2020-09-12
29177,,2 wk ahead inc case,14.56,point,2020-08-31,2020-09-12
29179,,2 wk ahead inc case,3.924,point,2020-08-31,2020-09-12
29181,,2 wk ahead inc case,7.3495,point,2020-08-31,2020-09-12
29183,,2 wk ahead inc case,438.4625,point,2020-08-31,2020-09-12
29185,,2 wk ahead inc case,2.452,point,2020-08-31,2020-09-12
29186,,2 wk ahead inc case,58.52800000000001,point,2020-08-31,2020-09-12
29187,,2 wk ahead inc case,393.1655,point,2020-08-31,2020-09-12
29189,,2 wk ahead inc case,645.8875,point,2020-08-31,2020-09-12
29195,,2 wk ahead inc case,18.059,point,2020-08-31,2020-09-12
29197,,2 wk ahead inc case,3.651,point,2020-08-31,2020-09-12
29199,,2 wk ahead inc case,1.6065,point,2020-08-31,2020-09-12
29201,,2 wk ahead inc case,46.742,point,2020-08-31,2020-09-12
29203,,2 wk ahead inc case,5.5195,point,2020-08-31,2020-09-12
29205,,2 wk ahead inc case,3.8275,point,2020-08-31,2020-09-12
29207,,2 wk ahead inc case,31.267,point,2020-08-31,2020-09-12
29209,,2 wk ahead inc case,54.55449999999999,point,2020-08-31,2020-09-12
29211,,2 wk ahead inc case,7.2665,point,2020-08-31,2020-09-12
29213,,2 wk ahead inc case,61.5025,point,2020-08-31,2020-09-12
29215,,2 wk ahead inc case,25.066999999999997,point,2020-08-31,2020-09-12
29217,,2 wk ahead inc case,11.294,point,2020-08-31,2020-09-12
29219,,2 wk ahead inc case,38.8175,point,2020-08-31,2020-09-12
29221,,2 wk ahead inc case,136.851,point,2020-08-31,2020-09-12
29223,,2 wk ahead inc case,10.1295,point,2020-08-31,2020-09-12
29225,,2 wk ahead inc case,56.535500000000006,point,2020-08-31,2020-09-12
29227,,2 wk ahead inc case,2.833,point,2020-08-31,2020-09-12
29229,,2 wk ahead inc case,12.3025,point,2020-08-31,2020-09-12
29510,,2 wk ahead inc case,154.625,point,2020-08-31,2020-09-12
30001,,2 wk ahead inc case,1.761,point,2020-08-31,2020-09-12
30003,,2 wk ahead inc case,35.664,point,2020-08-31,2020-09-12
30005,,2 wk ahead inc case,0.8795000000000001,point,2020-08-31,2020-09-12
30007,,2 wk ahead inc case,3.1025,point,2020-08-31,2020-09-12
30009,,2 wk ahead inc case,8.713000000000001,point,2020-08-31,2020-09-12
30011,,2 wk ahead inc case,0.8475,point,2020-08-31,2020-09-12
30013,,2 wk ahead inc case,68.062,point,2020-08-31,2020-09-12
30015,,2 wk ahead inc case,2.2165,point,2020-08-31,2020-09-12
30017,,2 wk ahead inc case,7.2095,point,2020-08-31,2020-09-12
30019,,2 wk ahead inc case,0.124,point,2020-08-31,2020-09-12
30021,,2 wk ahead inc case,8.997499999999997,point,2020-08-31,2020-09-12
30023,,2 wk ahead inc case,2.2705,point,2020-08-31,2020-09-12
30025,,2 wk ahead inc case,0.9305,point,2020-08-31,2020-09-12
30027,,2 wk ahead inc case,9.586,point,2020-08-31,2020-09-12
30029,,2 wk ahead inc case,124.498,point,2020-08-31,2020-09-12
30031,,2 wk ahead inc case,55.434,point,2020-08-31,2020-09-12
30033,,2 wk ahead inc case,3.3795,point,2020-08-31,2020-09-12
30035,,2 wk ahead inc case,35.8565,point,2020-08-31,2020-09-12
30037,,2 wk ahead inc case,4.4255,point,2020-08-31,2020-09-12
30039,,2 wk ahead inc case,1.0185,point,2020-08-31,2020-09-12
30041,,2 wk ahead inc case,24.851,point,2020-08-31,2020-09-12
30043,,2 wk ahead inc case,5.477,point,2020-08-31,2020-09-12
30045,,2 wk ahead inc case,3.3510000000000004,point,2020-08-31,2020-09-12
30047,,2 wk ahead inc case,13.9535,point,2020-08-31,2020-09-12
30049,,2 wk ahead inc case,13.7915,point,2020-08-31,2020-09-12
30051,,2 wk ahead inc case,4.5555,point,2020-08-31,2020-09-12
30053,,2 wk ahead inc case,10.622,point,2020-08-31,2020-09-12
30055,,2 wk ahead inc case,3.4320000000000004,point,2020-08-31,2020-09-12
30057,,2 wk ahead inc case,3.0305,point,2020-08-31,2020-09-12
30059,,2 wk ahead inc case,2.399,point,2020-08-31,2020-09-12
30061,,2 wk ahead inc case,1.0770000000000002,point,2020-08-31,2020-09-12
30063,,2 wk ahead inc case,44.76899999999999,point,2020-08-31,2020-09-12
30065,,2 wk ahead inc case,27.004,point,2020-08-31,2020-09-12
30067,,2 wk ahead inc case,1.229,point,2020-08-31,2020-09-12
30069,,2 wk ahead inc case,3.915,point,2020-08-31,2020-09-12
30071,,2 wk ahead inc case,4.3155,point,2020-08-31,2020-09-12
30073,,2 wk ahead inc case,5.1915,point,2020-08-31,2020-09-12
30075,,2 wk ahead inc case,6.809000000000001,point,2020-08-31,2020-09-12
30077,,2 wk ahead inc case,11.1825,point,2020-08-31,2020-09-12
30079,,2 wk ahead inc case,0.3815,point,2020-08-31,2020-09-12
30081,,2 wk ahead inc case,15.033499999999998,point,2020-08-31,2020-09-12
30083,,2 wk ahead inc case,6.382999999999999,point,2020-08-31,2020-09-12
30085,,2 wk ahead inc case,4.5245,point,2020-08-31,2020-09-12
30087,,2 wk ahead inc case,301.5245000000001,point,2020-08-31,2020-09-12
30089,,2 wk ahead inc case,19.2045,point,2020-08-31,2020-09-12
30091,,2 wk ahead inc case,1.3110000000000002,point,2020-08-31,2020-09-12
30093,,2 wk ahead inc case,9.411,point,2020-08-31,2020-09-12
30095,,2 wk ahead inc case,7.282,point,2020-08-31,2020-09-12
30097,,2 wk ahead inc case,3.4155000000000006,point,2020-08-31,2020-09-12
30099,,2 wk ahead inc case,5.26,point,2020-08-31,2020-09-12
30101,,2 wk ahead inc case,0.6935,point,2020-08-31,2020-09-12
30103,,2 wk ahead inc case,8.0745,point,2020-08-31,2020-09-12
30105,,2 wk ahead inc case,3.475,point,2020-08-31,2020-09-12
30107,,2 wk ahead inc case,0.31,point,2020-08-31,2020-09-12
30109,,2 wk ahead inc case,2.0365,point,2020-08-31,2020-09-12
30111,,2 wk ahead inc case,254.7735,point,2020-08-31,2020-09-12
31001,,2 wk ahead inc case,20.475,point,2020-08-31,2020-09-12
31003,,2 wk ahead inc case,3.866,point,2020-08-31,2020-09-12
31005,,2 wk ahead inc case,0.11,point,2020-08-31,2020-09-12
31007,,2 wk ahead inc case,1.7645,point,2020-08-31,2020-09-12
31009,,2 wk ahead inc case,0.521,point,2020-08-31,2020-09-12
31011,,2 wk ahead inc case,16.6385,point,2020-08-31,2020-09-12
31013,,2 wk ahead inc case,9.992,point,2020-08-31,2020-09-12
31015,,2 wk ahead inc case,1.166,point,2020-08-31,2020-09-12
31017,,2 wk ahead inc case,1.3370000000000002,point,2020-08-31,2020-09-12
31019,,2 wk ahead inc case,138.864,point,2020-08-31,2020-09-12
31021,,2 wk ahead inc case,9.3405,point,2020-08-31,2020-09-12
31023,,2 wk ahead inc case,18.337,point,2020-08-31,2020-09-12
31025,,2 wk ahead inc case,48.26000000000001,point,2020-08-31,2020-09-12
31027,,2 wk ahead inc case,23.613,point,2020-08-31,2020-09-12
31029,,2 wk ahead inc case,0.377,point,2020-08-31,2020-09-12
31031,,2 wk ahead inc case,16.458000000000002,point,2020-08-31,2020-09-12
31033,,2 wk ahead inc case,1.7209999999999999,point,2020-08-31,2020-09-12
31035,,2 wk ahead inc case,4.7490000000000006,point,2020-08-31,2020-09-12
31037,,2 wk ahead inc case,4.3889999999999985,point,2020-08-31,2020-09-12
31039,,2 wk ahead inc case,6.013,point,2020-08-31,2020-09-12
31041,,2 wk ahead inc case,11.232999999999999,point,2020-08-31,2020-09-12
31043,,2 wk ahead inc case,10.852000000000002,point,2020-08-31,2020-09-12
31045,,2 wk ahead inc case,279.1895,point,2020-08-31,2020-09-12
31047,,2 wk ahead inc case,21.5215,point,2020-08-31,2020-09-12
31049,,2 wk ahead inc case,0.212,point,2020-08-31,2020-09-12
31051,,2 wk ahead inc case,5.6145000000000005,point,2020-08-31,2020-09-12
31053,,2 wk ahead inc case,40.795,point,2020-08-31,2020-09-12
31055,,2 wk ahead inc case,533.466,point,2020-08-31,2020-09-12
31057,,2 wk ahead inc case,6.6370000000000005,point,2020-08-31,2020-09-12
31059,,2 wk ahead inc case,2.25,point,2020-08-31,2020-09-12
31061,,2 wk ahead inc case,2.556,point,2020-08-31,2020-09-12
31063,,2 wk ahead inc case,6.331999999999999,point,2020-08-31,2020-09-12
31065,,2 wk ahead inc case,6.132000000000001,point,2020-08-31,2020-09-12
31067,,2 wk ahead inc case,27.791999999999998,point,2020-08-31,2020-09-12
31069,,2 wk ahead inc case,2.444,point,2020-08-31,2020-09-12
31071,,2 wk ahead inc case,0.278,point,2020-08-31,2020-09-12
31073,,2 wk ahead inc case,1.4460000000000002,point,2020-08-31,2020-09-12
31075,,2 wk ahead inc case,0.4915000000000001,point,2020-08-31,2020-09-12
31077,,2 wk ahead inc case,2.0355,point,2020-08-31,2020-09-12
31079,,2 wk ahead inc case,41.706,point,2020-08-31,2020-09-12
31081,,2 wk ahead inc case,1.507,point,2020-08-31,2020-09-12
31083,,2 wk ahead inc case,3.2430000000000003,point,2020-08-31,2020-09-12
31085,,2 wk ahead inc case,0.8194999999999999,point,2020-08-31,2020-09-12
31087,,2 wk ahead inc case,0.9,point,2020-08-31,2020-09-12
31089,,2 wk ahead inc case,4.42,point,2020-08-31,2020-09-12
31091,,2 wk ahead inc case,0.2875,point,2020-08-31,2020-09-12
31093,,2 wk ahead inc case,6.7265,point,2020-08-31,2020-09-12
31095,,2 wk ahead inc case,0.7959999999999999,point,2020-08-31,2020-09-12
31097,,2 wk ahead inc case,8.505500000000001,point,2020-08-31,2020-09-12
31099,,2 wk ahead inc case,20.891500000000004,point,2020-08-31,2020-09-12
31101,,2 wk ahead inc case,5.0335,point,2020-08-31,2020-09-12
31103,,2 wk ahead inc case,1.61,point,2020-08-31,2020-09-12
31105,,2 wk ahead inc case,7.768999999999999,point,2020-08-31,2020-09-12
31107,,2 wk ahead inc case,24.96,point,2020-08-31,2020-09-12
31109,,2 wk ahead inc case,266.00350000000003,point,2020-08-31,2020-09-12
31111,,2 wk ahead inc case,74.79350000000002,point,2020-08-31,2020-09-12
31113,,2 wk ahead inc case,1.7015000000000002,point,2020-08-31,2020-09-12
31115,,2 wk ahead inc case,1.1775,point,2020-08-31,2020-09-12
31117,,2 wk ahead inc case,0.6315000000000001,point,2020-08-31,2020-09-12
31119,,2 wk ahead inc case,39.6855,point,2020-08-31,2020-09-12
31121,,2 wk ahead inc case,1.7505000000000002,point,2020-08-31,2020-09-12
31123,,2 wk ahead inc case,1.3980000000000001,point,2020-08-31,2020-09-12
31125,,2 wk ahead inc case,0.6915,point,2020-08-31,2020-09-12
31127,,2 wk ahead inc case,38.6575,point,2020-08-31,2020-09-12
31129,,2 wk ahead inc case,4.852,point,2020-08-31,2020-09-12
31131,,2 wk ahead inc case,91.33200000000001,point,2020-08-31,2020-09-12
31133,,2 wk ahead inc case,1.1565,point,2020-08-31,2020-09-12
31135,,2 wk ahead inc case,4.205,point,2020-08-31,2020-09-12
31137,,2 wk ahead inc case,18.656,point,2020-08-31,2020-09-12
31139,,2 wk ahead inc case,7.676500000000001,point,2020-08-31,2020-09-12
31141,,2 wk ahead inc case,17.063499999999998,point,2020-08-31,2020-09-12
31143,,2 wk ahead inc case,3.0025,point,2020-08-31,2020-09-12
31145,,2 wk ahead inc case,0.1905,point,2020-08-31,2020-09-12
31147,,2 wk ahead inc case,4.905,point,2020-08-31,2020-09-12
31149,,2 wk ahead inc case,2.2475,point,2020-08-31,2020-09-12
31151,,2 wk ahead inc case,13.232999999999999,point,2020-08-31,2020-09-12
31153,,2 wk ahead inc case,181.2665,point,2020-08-31,2020-09-12
31155,,2 wk ahead inc case,52.38849999999999,point,2020-08-31,2020-09-12
31157,,2 wk ahead inc case,26.899000000000004,point,2020-08-31,2020-09-12
31159,,2 wk ahead inc case,31.301500000000004,point,2020-08-31,2020-09-12
31161,,2 wk ahead inc case,12.2065,point,2020-08-31,2020-09-12
31163,,2 wk ahead inc case,2.7940000000000005,point,2020-08-31,2020-09-12
31165,,2 wk ahead inc case,3.9525,point,2020-08-31,2020-09-12
31167,,2 wk ahead inc case,2.2769999999999997,point,2020-08-31,2020-09-12
31169,,2 wk ahead inc case,0.5205000000000001,point,2020-08-31,2020-09-12
31171,,2 wk ahead inc case,1.162,point,2020-08-31,2020-09-12
31173,,2 wk ahead inc case,4.9430000000000005,point,2020-08-31,2020-09-12
31175,,2 wk ahead inc case,1.334,point,2020-08-31,2020-09-12
31177,,2 wk ahead inc case,42.16799999999999,point,2020-08-31,2020-09-12
31179,,2 wk ahead inc case,9.626,point,2020-08-31,2020-09-12
31181,,2 wk ahead inc case,3.0260000000000007,point,2020-08-31,2020-09-12
31183,,2 wk ahead inc case,0.3775,point,2020-08-31,2020-09-12
31185,,2 wk ahead inc case,27.579500000000003,point,2020-08-31,2020-09-12
32001,,2 wk ahead inc case,16.285999999999998,point,2020-08-31,2020-09-12
32003,,2 wk ahead inc case,1910.3629999999998,point,2020-08-31,2020-09-12
32005,,2 wk ahead inc case,31.884,point,2020-08-31,2020-09-12
32007,,2 wk ahead inc case,98.9255,point,2020-08-31,2020-09-12
32009,,2 wk ahead inc case,2.41,point,2020-08-31,2020-09-12
32011,,2 wk ahead inc case,2.3215,point,2020-08-31,2020-09-12
32013,,2 wk ahead inc case,15.2995,point,2020-08-31,2020-09-12
32015,,2 wk ahead inc case,6.368500000000001,point,2020-08-31,2020-09-12
32017,,2 wk ahead inc case,53.6335,point,2020-08-31,2020-09-12
32019,,2 wk ahead inc case,52.21550000000001,point,2020-08-31,2020-09-12
32021,,2 wk ahead inc case,1.4869999999999999,point,2020-08-31,2020-09-12
32023,,2 wk ahead inc case,62.44599999999999,point,2020-08-31,2020-09-12
32027,,2 wk ahead inc case,11.056,point,2020-08-31,2020-09-12
32029,,2 wk ahead inc case,8.447000000000001,point,2020-08-31,2020-09-12
32031,,2 wk ahead inc case,362.01099999999997,point,2020-08-31,2020-09-12
32033,,2 wk ahead inc case,9.0975,point,2020-08-31,2020-09-12
32510,,2 wk ahead inc case,39.0735,point,2020-08-31,2020-09-12
33001,,2 wk ahead inc case,7.8610000000000015,point,2020-08-31,2020-09-12
33003,,2 wk ahead inc case,11.877,point,2020-08-31,2020-09-12
33005,,2 wk ahead inc case,21.143500000000003,point,2020-08-31,2020-09-12
33007,,2 wk ahead inc case,3.002,point,2020-08-31,2020-09-12
33009,,2 wk ahead inc case,11.186,point,2020-08-31,2020-09-12
33011,,2 wk ahead inc case,37.2695,point,2020-08-31,2020-09-12
33013,,2 wk ahead inc case,20.0445,point,2020-08-31,2020-09-12
33015,,2 wk ahead inc case,59.571000000000005,point,2020-08-31,2020-09-12
33017,,2 wk ahead inc case,16.1,point,2020-08-31,2020-09-12
33019,,2 wk ahead inc case,5.968,point,2020-08-31,2020-09-12
34001,,2 wk ahead inc case,43.033,point,2020-08-31,2020-09-12
34003,,2 wk ahead inc case,19.4425,point,2020-08-31,2020-09-12
34005,,2 wk ahead inc case,54.7215,point,2020-08-31,2020-09-12
34007,,2 wk ahead inc case,67.2305,point,2020-08-31,2020-09-12
34009,,2 wk ahead inc case,20.7115,point,2020-08-31,2020-09-12
34011,,2 wk ahead inc case,24.8495,point,2020-08-31,2020-09-12
34013,,2 wk ahead inc case,1.0490000000000002,point,2020-08-31,2020-09-12
34015,,2 wk ahead inc case,71.70849999999999,point,2020-08-31,2020-09-12
34017,,2 wk ahead inc case,4.413499999999999,point,2020-08-31,2020-09-12
34019,,2 wk ahead inc case,15.7055,point,2020-08-31,2020-09-12
34021,,2 wk ahead inc case,14.039,point,2020-08-31,2020-09-12
34023,,2 wk ahead inc case,30.172500000000007,point,2020-08-31,2020-09-12
