,Unnamed: 0,forecast_date,target,location,location_name,target_end_date,type,quantile,value
2596,,2020-06-22,5 wk ahead cum death,10,,2020-07-25,point,,462.7425431711147
2597,,2020-06-22,6 wk ahead cum death,10,,2020-08-01,point,,466.9240759240759
2736,,2020-06-22,1 wk ahead inc death,10,,2020-06-27,point,,8.830930973788117
2737,,2020-06-22,2 wk ahead inc death,10,,2020-07-04,point,,6.5524951239236975
2738,,2020-06-22,3 wk ahead inc death,10,,2020-07-11,point,,5.169735026877884
2739,,2020-06-22,4 wk ahead inc death,10,,2020-07-18,point,,4.43875172446601
2740,,2020-06-22,5 wk ahead inc death,10,,2020-07-25,point,,4.178107606679036
2741,,2020-06-22,6 wk ahead inc death,10,,2020-08-01,point,,4.181532752961324
2880,,2020-06-22,1 wk ahead cum death,12,,2020-06-27,point,,3442.862137862138
2881,,2020-06-22,2 wk ahead cum death,12,,2020-07-04,point,,3724.532467532467
2882,,2020-06-22,3 wk ahead cum death,12,,2020-07-11,point,,4123.454508454509
2883,,2020-06-22,4 wk ahead cum death,12,,2020-07-18,point,,4692.103674103673
2884,,2020-06-22,5 wk ahead cum death,12,,2020-07-25,point,,5569.941465941466
2885,,2020-06-22,6 wk ahead cum death,12,,2020-08-01,point,,7025.6685906685925
3024,,2020-06-22,1 wk ahead inc death,12,,2020-06-27,point,,220.49583749583752
3025,,2020-06-22,2 wk ahead inc death,12,,2020-07-04,point,,281.6703296703297
3026,,2020-06-22,3 wk ahead inc death,12,,2020-07-11,point,,398.92204092204094
3027,,2020-06-22,4 wk ahead inc death,12,,2020-07-18,point,,568.6491656491656
3028,,2020-06-22,5 wk ahead inc death,12,,2020-07-25,point,,877.8377918377919
3029,,2020-06-22,6 wk ahead inc death,12,,2020-08-01,point,,1455.7271247271246
3168,,2020-06-22,1 wk ahead cum death,13,,2020-06-27,point,,2703.5189625189623
3169,,2020-06-22,2 wk ahead cum death,13,,2020-07-04,point,,2779.1501831501832
3170,,2020-06-22,3 wk ahead cum death,13,,2020-07-11,point,,2868.3186443186437
3171,,2020-06-22,4 wk ahead cum death,13,,2020-07-18,point,,2964.6021386021393
3172,,2020-06-22,5 wk ahead cum death,13,,2020-07-25,point,,3083.021793021793
3173,,2020-06-22,6 wk ahead cum death,13,,2020-08-01,point,,3240.784696784697
3312,,2020-06-22,1 wk ahead inc death,13,,2020-06-27,point,,73.91512191512192
3313,,2020-06-22,2 wk ahead inc death,13,,2020-07-04,point,,75.63122063122063
3314,,2020-06-22,3 wk ahead inc death,13,,2020-07-11,point,,89.16846116846115
3315,,2020-06-22,4 wk ahead inc death,13,,2020-07-18,point,,96.28349428349428
3316,,2020-06-22,5 wk ahead inc death,13,,2020-07-25,point,,118.41965441965442
3317,,2020-06-22,6 wk ahead inc death,13,,2020-08-01,point,,157.76290376290376
3456,,2020-06-22,1 wk ahead cum death,66,,2020-06-27,point,,4.133200133200133
3457,,2020-06-22,2 wk ahead cum death,66,,2020-07-04,point,,4.464535464535465
3458,,2020-06-22,3 wk ahead cum death,66,,2020-07-11,point,,5.273393273393274
3459,,2020-06-22,4 wk ahead cum death,66,,2020-07-18,point,,7.107892107892108
3460,,2020-06-22,5 wk ahead cum death,66,,2020-07-25,point,,11.111888111888113
3461,,2020-06-22,6 wk ahead cum death,66,,2020-08-01,point,,19.435231435231444
3600,,2020-06-22,1 wk ahead inc death,66,,2020-06-27,point,,0.1495171495171495
3601,,2020-06-22,2 wk ahead inc death,66,,2020-07-04,point,,0.3313353313353313
3602,,2020-06-22,3 wk ahead inc death,66,,2020-07-11,point,,0.8088578088578089
3603,,2020-06-22,4 wk ahead inc death,66,,2020-07-18,point,,1.8344988344988344
3604,,2020-06-22,5 wk ahead inc death,66,,2020-07-25,point,,4.003996003996004
3605,,2020-06-22,6 wk ahead inc death,66,,2020-08-01,point,,8.323343323343323
3744,,2020-06-22,1 wk ahead cum death,15,,2020-06-27,point,,16.653901653901652
3745,,2020-06-22,2 wk ahead cum death,15,,2020-07-04,point,,17.638324638324637
3746,,2020-06-22,3 wk ahead cum death,15,,2020-07-11,point,,18.95019795019795
3747,,2020-06-22,4 wk ahead cum death,15,,2020-07-18,point,,20.72434972434973
3748,,2020-06-22,5 wk ahead cum death,15,,2020-07-25,point,,23.18866318866319
3749,,2020-06-22,6 wk ahead cum death,15,,2020-08-01,point,,26.790246790246787
3888,,2020-06-22,1 wk ahead inc death,15,,2020-06-27,point,,0.7498057498057498
3889,,2020-06-22,2 wk ahead inc death,15,,2020-07-04,point,,0.9844229844229844
3890,,2020-06-22,3 wk ahead inc death,15,,2020-07-11,point,,1.311873311873312
3891,,2020-06-22,4 wk ahead inc death,15,,2020-07-18,point,,1.774151774151774
3892,,2020-06-22,5 wk ahead inc death,15,,2020-07-25,point,,2.4643134643134643
3893,,2020-06-22,6 wk ahead inc death,15,,2020-08-01,point,,3.601583601583602
4032,,2020-06-22,1 wk ahead cum death,19,,2020-06-27,point,,711.3543123543125
4033,,2020-06-22,2 wk ahead cum death,19,,2020-07-04,point,,740.1948051948053
4034,,2020-06-22,3 wk ahead cum death,19,,2020-07-11,point,,766.9450133200132
4035,,2020-06-22,4 wk ahead cum death,19,,2020-07-18,point,,792.7096653346654
4036,,2020-06-22,5 wk ahead cum death,19,,2020-07-25,point,,818.9050532800533
4037,,2020-06-22,6 wk ahead cum death,19,,2020-08-01,point,,847.4975441225441
4176,,2020-06-22,1 wk ahead inc death,19,,2020-06-27,point,,32.21694971694971
4177,,2020-06-22,2 wk ahead inc death,19,,2020-07-04,point,,28.84049284049284
4178,,2020-06-22,3 wk ahead inc death,19,,2020-07-11,point,,26.750208125208125
4179,,2020-06-22,4 wk ahead inc death,19,,2020-07-18,point,,25.764652014652015
4180,,2020-06-22,5 wk ahead inc death,19,,2020-07-25,point,,26.195387945387946
4181,,2020-06-22,6 wk ahead inc death,19,,2020-08-01,point,,28.592490842490843
4320,,2020-06-22,1 wk ahead cum death,16,,2020-06-27,point,,95.16204628704628
4321,,2020-06-22,2 wk ahead cum death,16,,2020-07-04,point,,102.89597902097904
4322,,2020-06-22,3 wk ahead cum death,16,,2020-07-11,point,,113.52002164502164
4323,,2020-06-22,4 wk ahead cum death,16,,2020-07-18,point,,133.126665001665
4324,,2020-06-22,5 wk ahead cum death,16,,2020-07-25,point,,175.03771228771228
4325,,2020-06-22,6 wk ahead cum death,16,,2020-08-01,point,,267.65842490842493
4464,,2020-06-22,1 wk ahead inc death,16,,2020-06-27,point,,5.90472027972028
4465,,2020-06-22,2 wk ahead inc death,16,,2020-07-04,point,,7.733932733932733
4466,,2020-06-22,3 wk ahead inc death,16,,2020-07-11,point,,10.624042624042623
4467,,2020-06-22,4 wk ahead inc death,16,,2020-07-18,point,,19.60664335664336
4468,,2020-06-22,5 wk ahead inc death,16,,2020-07-25,point,,41.911047286047285
4469,,2020-06-22,6 wk ahead inc death,16,,2020-08-01,point,,92.62071262071262
4608,,2020-06-22,1 wk ahead cum death,17,,2020-06-27,point,,7038.11803011803
4609,,2020-06-22,2 wk ahead cum death,17,,2020-07-04,point,,7205.496984496985
4610,,2020-06-22,3 wk ahead cum death,17,,2020-07-11,point,,7329.735079735079
4611,,2020-06-22,4 wk ahead cum death,17,,2020-07-18,point,,7421.655196655197
4612,,2020-06-22,5 wk ahead cum death,17,,2020-07-25,point,,7489.501498501499
4613,,2020-06-22,6 wk ahead cum death,17,,2020-08-01,point,,7540.073630073629
4752,,2020-06-22,1 wk ahead inc death,17,,2020-06-27,point,,224.25555925555926
4753,,2020-06-22,2 wk ahead inc death,17,,2020-07-04,point,,167.37895437895438
4754,,2020-06-22,3 wk ahead inc death,17,,2020-07-11,point,,124.23809523809523
4755,,2020-06-22,4 wk ahead inc death,17,,2020-07-18,point,,91.92011692011693
4756,,2020-06-22,5 wk ahead inc death,17,,2020-07-25,point,,67.84630184630184
4757,,2020-06-22,6 wk ahead inc death,17,,2020-08-01,point,,50.572131572131575
4896,,2020-06-22,1 wk ahead cum death,18,,2020-06-27,point,,2615.568801568801
4897,,2020-06-22,2 wk ahead cum death,18,,2020-07-04,point,,2689.4645724645725
4898,,2020-06-22,3 wk ahead cum death,18,,2020-07-11,point,,2750.806082806083
4899,,2020-06-22,4 wk ahead cum death,18,,2020-07-18,point,,2805.3038443038445
4900,,2020-06-22,5 wk ahead cum death,18,,2020-07-25,point,,2852.1051541051543
4901,,2020-06-22,6 wk ahead cum death,18,,2020-08-01,point,,2892.1622451622447
5040,,2020-06-22,1 wk ahead inc death,18,,2020-06-27,point,,89.05476005476005
5041,,2020-06-22,2 wk ahead inc death,18,,2020-07-04,point,,73.89577089577091
5042,,2020-06-22,3 wk ahead inc death,18,,2020-07-11,point,,61.34151034151034
5043,,2020-06-22,4 wk ahead inc death,18,,2020-07-18,point,,54.497761497761495
5044,,2020-06-22,5 wk ahead inc death,18,,2020-07-25,point,,46.8013098013098
5045,,2020-06-22,6 wk ahead inc death,18,,2020-08-01,point,,40.05709105709106
5184,,2020-06-22,1 wk ahead cum death,20,,2020-06-27,point,,260.8245920745921
5185,,2020-06-22,2 wk ahead cum death,20,,2020-07-04,point,,269.4263653013653
5186,,2020-06-22,3 wk ahead cum death,20,,2020-07-11,point,,279.53250915750914
5187,,2020-06-22,4 wk ahead cum death,20,,2020-07-18,point,,292.2048368298368
5188,,2020-06-22,5 wk ahead cum death,20,,2020-07-25,point,,308.7748085248085
5189,,2020-06-22,6 wk ahead cum death,20,,2020-08-01,point,,331.0916999667
5328,,2020-06-22,1 wk ahead inc death,20,,2020-06-27,point,,7.93073593073593
5329,,2020-06-22,2 wk ahead inc death,20,,2020-07-04,point,,8.601773226773227
5330,,2020-06-22,3 wk ahead inc death,20,,2020-07-11,point,,10.106143856143856
5331,,2020-06-22,4 wk ahead inc death,20,,2020-07-18,point,,12.672327672327672
5332,,2020-06-22,5 wk ahead inc death,20,,2020-07-25,point,,16.569971694971695
5333,,2020-06-22,6 wk ahead inc death,20,,2020-08-01,point,,22.31689144189145
5472,,2020-06-22,1 wk ahead cum death,21,,2020-06-27,point,,535.9077959077961
5473,,2020-06-22,2 wk ahead cum death,21,,2020-07-04,point,,547.8915898915899
5474,,2020-06-22,3 wk ahead cum death,21,,2020-07-11,point,,559.7489917489918
5475,,2020-06-22,4 wk ahead cum death,21,,2020-07-18,point,,572.040145040145
5476,,2020-06-22,5 wk ahead cum death,21,,2020-07-25,point,,585.0402190402191
5477,,2020-06-22,6 wk ahead cum death,21,,2020-08-01,point,,599.1668331668333
5616,,2020-06-22,1 wk ahead inc death,21,,2020-06-27,point,,12.789395789395789
5617,,2020-06-22,2 wk ahead inc death,21,,2020-07-04,point,,11.983793983793984
5618,,2020-06-22,3 wk ahead inc death,21,,2020-07-11,point,,11.857401857401856
5619,,2020-06-22,4 wk ahead inc death,21,,2020-07-18,point,,12.291153291153293
5620,,2020-06-22,5 wk ahead inc death,21,,2020-07-25,point,,13.000074000074001
5621,,2020-06-22,6 wk ahead inc death,21,,2020-08-01,point,,14.126614126614127
5760,,2020-06-22,1 wk ahead cum death,22,,2020-06-27,point,,3170.5847115847114
5761,,2020-06-22,2 wk ahead cum death,22,,2020-07-04,point,,3244.3412883412884
5762,,2020-06-22,3 wk ahead cum death,22,,2020-07-11,point,,3313.4032264032257
5763,,2020-06-22,4 wk ahead cum death,22,,2020-07-18,point,,3378.3181263181264
5764,,2020-06-22,5 wk ahead cum death,22,,2020-07-25,point,,3441.4872904872905
5765,,2020-06-22,6 wk ahead cum death,22,,2020-08-01,point,,3502.775187775188
5904,,2020-06-22,1 wk ahead inc death,22,,2020-06-27,point,,79.5055685055685
5905,,2020-06-22,2 wk ahead inc death,22,,2020-07-04,point,,73.75657675657676
5906,,2020-06-22,3 wk ahead inc death,22,,2020-07-11,point,,69.06193806193806
5907,,2020-06-22,4 wk ahead inc death,22,,2020-07-18,point,,64.91489991489992
5908,,2020-06-22,5 wk ahead inc death,22,,2020-07-25,point,,63.16916416916417
5909,,2020-06-22,6 wk ahead inc death,22,,2020-08-01,point,,61.2878972878973
6048,,2020-06-22,1 wk ahead cum death,25,,2020-06-27,point,,7998.917600917603
6049,,2020-06-22,2 wk ahead cum death,25,,2020-07-04,point,,8134.253154253154
6050,,2020-06-22,3 wk ahead cum death,25,,2020-07-11,point,,8243.855958855958
6051,,2020-06-22,4 wk ahead cum death,25,,2020-07-18,point,,8333.588596588597
6052,,2020-06-22,5 wk ahead cum death,25,,2020-07-25,point,,8407.913012913014
6053,,2020-06-22,6 wk ahead cum death,25,,2020-08-01,point,,8470.323047323047
