,location,forecast_date,target_end_date,target,type,quantile,value
118634,42,2020-06-01,2020-08-15,75 day ahead inc death,point,,2.39444952958456
118635,42,2020-06-01,2020-08-16,76 day ahead inc death,point,,2.25442890245085
118636,42,2020-06-01,2020-08-17,77 day ahead inc death,point,,2.1218342880329097
118637,42,2020-06-01,2020-08-18,78 day ahead inc death,point,,1.9963375562319898
118638,42,2020-06-01,2020-08-19,79 day ahead inc death,point,,1.8776196249546
118639,42,2020-06-01,2020-08-20,80 day ahead inc death,point,,1.76537065067532
118640,42,2020-06-01,2020-08-21,81 day ahead inc death,point,,1.6592901795538602
118641,42,2020-06-01,2020-08-22,82 day ahead inc death,point,,1.55908725976587
118642,42,2020-06-01,2020-08-23,83 day ahead inc death,point,,1.46448051609786
118643,42,2020-06-01,2020-08-24,84 day ahead inc death,point,,1.37519818824876
118644,42,2020-06-01,2020-08-25,85 day ahead inc death,point,,1.2909781345579199
118645,42,2020-06-01,2020-08-26,86 day ahead inc death,point,,1.21156780310866
118646,42,2020-06-01,2020-08-27,87 day ahead inc death,point,,1.13672417235466
118647,42,2020-06-01,2020-08-28,88 day ahead inc death,point,,1.06621366351101
118648,42,2020-06-01,2020-08-29,89 day ahead inc death,point,,0.9998120270729491
118649,42,2020-06-01,2020-08-30,90 day ahead inc death,point,,0.93730420582051
118650,42,2020-06-01,2020-08-31,91 day ahead inc death,point,,0.8784841767128461
118651,42,2020-06-01,2020-09-01,92 day ahead inc death,point,,0.8231547740197129
118652,42,2020-06-01,2020-09-02,93 day ahead inc death,point,,0.771127496004738
118653,42,2020-06-01,2020-09-03,94 day ahead inc death,point,,0.7222222973932729
118654,42,2020-06-01,2020-09-04,95 day ahead inc death,point,,0.676267369770358
118655,42,2020-06-01,2020-09-05,96 day ahead inc death,point,,0.633098911942398
118656,42,2020-06-01,2020-09-06,97 day ahead inc death,point,,0.592560892193433
118657,42,2020-06-01,2020-09-07,98 day ahead inc death,point,,0.554504804247699
118658,42,2020-06-01,2020-09-08,99 day ahead inc death,point,,0.5187894185901311
118659,42,2020-06-01,2020-09-09,100 day ahead inc death,point,,0.485280530724594
118660,42,2020-06-01,2020-09-10,101 day ahead inc death,point,,0.45385070776683295
118661,42,2020-06-01,2020-09-11,102 day ahead inc death,point,,0.42437903467089205
118662,42,2020-06-01,2020-09-12,103 day ahead inc death,point,,0.39675086126135295
118663,42,2020-06-01,2020-09-13,104 day ahead inc death,point,,0.37085755110638297
118664,42,2020-06-01,2020-09-14,105 day ahead inc death,point,,0.34659623316747495
118665,42,2020-06-01,2020-09-15,106 day ahead inc death,point,,0.32386955704441805
118666,42,2020-06-01,2020-09-16,107 day ahead inc death,point,,0.302585452530366
118667,42,2020-06-01,2020-09-17,108 day ahead inc death,point,,0.282656894080901
118668,42,2020-06-01,2020-09-18,109 day ahead inc death,point,,0.26400167073734304
118669,42,2020-06-01,2020-09-19,110 day ahead inc death,point,,0.24654216192811898
118670,42,2020-06-01,2020-09-20,111 day ahead inc death,point,,0.23020511951199302
118671,42,2020-06-01,2020-09-21,112 day ahead inc death,point,,0.21492145635147603
118672,42,2020-06-01,2020-09-22,113 day ahead inc death,point,,0.20062604163104
118673,42,2020-06-01,2020-09-23,114 day ahead inc death,point,,0.187257503087494
118674,42,2020-06-01,2020-09-24,115 day ahead inc death,point,,0.17475803625529798
118675,42,2020-06-01,2020-09-25,116 day ahead inc death,point,,0.163073220785009
118676,42,2020-06-01,2020-09-26,117 day ahead inc death,point,,0.15215184385579097
118677,42,2020-06-01,2020-09-27,118 day ahead inc death,point,,0.14194573065014998
118678,42,2020-06-01,2020-09-28,119 day ahead inc death,point,,0.132409581843604
118679,42,2020-06-01,2020-09-29,120 day ahead inc death,point,,0.12350081802469501
118680,42,2020-06-01,2020-09-30,121 day ahead inc death,point,,0.115179430928038
118681,42,2020-06-01,2020-10-01,122 day ahead inc death,point,,0.10740784135487
118682,42,2020-06-01,2020-10-02,123 day ahead inc death,point,,0.100150763633792
118683,42,2020-06-01,2020-10-03,124 day ahead inc death,point,,0.0933750764534125
118684,42,2020-06-01,2020-10-04,125 day ahead inc death,point,,0.08704969989139501
118685,42,2020-06-01,2020-10-05,126 day ahead inc death,point,,0.0811454784616217
118686,42,2020-06-01,2020-10-06,127 day ahead inc death,point,,0.0756350699703034
118687,42,2020-06-01,2020-10-07,128 day ahead inc death,point,,0.0704928400018616
118688,42,2020-06-01,2020-10-08,129 day ahead inc death,point,,0.065694761819941
118689,42,2020-06-01,2020-10-09,130 day ahead inc death,point,,0.0612183214816469
121680,44,2020-06-01,2020-06-02,1 day ahead inc death,point,,15.7650605700454
121681,44,2020-06-01,2020-06-03,2 day ahead inc death,point,,14.8316952192054
121682,44,2020-06-01,2020-06-04,3 day ahead inc death,point,,13.964308744969099
121683,44,2020-06-01,2020-06-05,4 day ahead inc death,point,,13.156572746148601
121684,44,2020-06-01,2020-06-06,5 day ahead inc death,point,,12.402981782600902
121685,44,2020-06-01,2020-06-07,6 day ahead inc death,point,,11.6987257575332
121686,44,2020-06-01,2020-06-08,7 day ahead inc death,point,,11.039583531638
121687,44,2020-06-01,2020-06-09,8 day ahead inc death,point,,10.4218341530184
121688,44,2020-06-01,2020-06-10,9 day ahead inc death,point,,9.842182707100848
121689,44,2020-06-01,2020-06-11,10 day ahead inc death,point,,9.297698304383971
121690,44,2020-06-01,2020-06-12,11 day ahead inc death,point,,8.785762149258291
121691,44,2020-06-01,2020-06-13,12 day ahead inc death,point,,8.30402398542469
121692,44,2020-06-01,2020-06-14,13 day ahead inc death,point,,7.850365505208861
121693,44,2020-06-01,2020-06-15,14 day ahead inc death,point,,7.4228695517182395
121694,44,2020-06-01,2020-06-16,15 day ahead inc death,point,,7.01979414292759
121695,44,2020-06-01,2020-06-17,16 day ahead inc death,point,,6.63955051255982
121696,44,2020-06-01,2020-06-18,17 day ahead inc death,point,,6.280684499935661
121697,44,2020-06-01,2020-06-19,18 day ahead inc death,point,,5.941860734719059
121698,44,2020-06-01,2020-06-20,19 day ahead inc death,point,,5.621849156711731
121699,44,2020-06-01,2020-06-21,20 day ahead inc death,point,,5.31951348892062
121700,44,2020-06-01,2020-06-22,21 day ahead inc death,point,,5.0338013468089
121701,44,2020-06-01,2020-06-23,22 day ahead inc death,point,,4.76373572024499
121702,44,2020-06-01,2020-06-24,23 day ahead inc death,point,,4.5084076090895495
121703,44,2020-06-01,2020-06-25,24 day ahead inc death,point,,4.266969630184009
121704,44,2020-06-01,2020-06-26,25 day ahead inc death,point,,4.0386304440368095
121705,44,2020-06-01,2020-06-27,26 day ahead inc death,point,,3.8226498748191498
121706,44,2020-06-01,2020-06-28,27 day ahead inc death,point,,3.61833461827734
121707,44,2020-06-01,2020-06-29,28 day ahead inc death,point,,3.4250344495969802
121708,44,2020-06-01,2020-06-30,29 day ahead inc death,point,,3.2421388577059798
121709,44,2020-06-01,2020-07-01,30 day ahead inc death,point,,3.06907404451181
121710,44,2020-06-01,2020-07-02,31 day ahead inc death,point,,2.90530023753752
121711,44,2020-06-01,2020-07-03,32 day ahead inc death,point,,2.75030927270632
121712,44,2020-06-01,2020-07-04,33 day ahead inc death,point,,2.6036224109121804
121713,44,2020-06-01,2020-07-05,34 day ahead inc death,point,,2.4647883577471204
121714,44,2020-06-01,2020-07-06,35 day ahead inc death,point,,2.33338146052438
121715,44,2020-06-01,2020-07-07,36 day ahead inc death,point,,2.2090000607145197
121716,44,2020-06-01,2020-07-08,37 day ahead inc death,point,,2.0912649832261003
121717,44,2020-06-01,2020-07-09,38 day ahead inc death,point,,1.9798181467296
121718,44,2020-06-01,2020-07-10,39 day ahead inc death,point,,1.8743212815386399
121719,44,2020-06-01,2020-07-11,40 day ahead inc death,point,,1.7744547434968998
121720,44,2020-06-01,2020-07-12,41 day ahead inc death,point,,1.6799164139424598
121721,44,2020-06-01,2020-07-13,42 day ahead inc death,point,,1.59042067718485
121722,44,2020-06-01,2020-07-14,43 day ahead inc death,point,,1.50569746807196
121723,44,2020-06-01,2020-07-15,44 day ahead inc death,point,,1.4254913831961202
121724,44,2020-06-01,2020-07-16,45 day ahead inc death,point,,1.34956085009594
121725,44,2020-06-01,2020-07-17,46 day ahead inc death,point,,1.2776773495091898
121726,44,2020-06-01,2020-07-18,47 day ahead inc death,point,,1.2096246863116
121727,44,2020-06-01,2020-07-19,48 day ahead inc death,point,,1.1451983052806998
121728,44,2020-06-01,2020-07-20,49 day ahead inc death,point,,1.08420464824587
121729,44,2020-06-01,2020-07-21,50 day ahead inc death,point,,1.0264605495563
121730,44,2020-06-01,2020-07-22,51 day ahead inc death,point,,0.9717926671071379
121731,44,2020-06-01,2020-07-23,52 day ahead inc death,point,,0.92003694644086
121732,44,2020-06-01,2020-07-24,53 day ahead inc death,point,,0.8710381156732858
121733,44,2020-06-01,2020-07-25,54 day ahead inc death,point,,0.824649209200174
121734,44,2020-06-01,2020-07-26,55 day ahead inc death,point,,0.7807311183173621
121735,44,2020-06-01,2020-07-27,56 day ahead inc death,point,,0.7391521670492691
121736,44,2020-06-01,2020-07-28,57 day ahead inc death,point,,0.6997877116144762
121737,44,2020-06-01,2020-07-29,58 day ahead inc death,point,,0.662519762084003
121738,44,2020-06-01,2020-07-30,59 day ahead inc death,point,,0.6272366248969089
121739,44,2020-06-01,2020-07-31,60 day ahead inc death,point,,0.5938325649941589
121740,44,2020-06-01,2020-08-01,61 day ahead inc death,point,,0.5622074864229489
121741,44,2020-06-01,2020-08-02,62 day ahead inc death,point,,0.532266630340928
121742,44,2020-06-01,2020-08-03,63 day ahead inc death,point,,0.503920289423831
121743,44,2020-06-01,2020-08-04,64 day ahead inc death,point,,0.47708353774305606
121744,44,2020-06-01,2020-08-05,65 day ahead inc death,point,,0.45167597524323405
121745,44,2020-06-01,2020-08-06,66 day ahead inc death,point,,0.427621486001726
121746,44,2020-06-01,2020-08-07,67 day ahead inc death,point,,0.40484800950469
121747,44,2020-06-01,2020-08-08,68 day ahead inc death,point,,0.38328732421882705
121748,44,2020-06-01,2020-08-09,69 day ahead inc death,point,,0.36287484278386695
121749,44,2020-06-01,2020-08-10,70 day ahead inc death,point,,0.343549418187308
121750,44,2020-06-01,2020-08-11,71 day ahead inc death,point,,0.3252531603232
121751,44,2020-06-01,2020-08-12,72 day ahead inc death,point,,0.307931262370744
121752,44,2020-06-01,2020-08-13,73 day ahead inc death,point,,0.291531836457466
121753,44,2020-06-01,2020-08-14,74 day ahead inc death,point,,0.27600575810709005
121754,44,2020-06-01,2020-08-15,75 day ahead inc death,point,,0.261306518997458
121755,44,2020-06-01,2020-08-16,76 day ahead inc death,point,,0.24739008757865102
121756,44,2020-06-01,2020-08-17,77 day ahead inc death,point,,0.234214777131683
121757,44,2020-06-01,2020-08-18,78 day ahead inc death,point,,0.22174112086509
121758,44,2020-06-01,2020-08-19,79 day ahead inc death,point,,0.209931753674027
121759,44,2020-06-01,2020-08-20,80 day ahead inc death,point,,0.198751300203412
121760,44,2020-06-01,2020-08-21,81 day ahead inc death,point,,0.18816626887826302
121761,44,2020-06-01,2020-08-22,82 day ahead inc death,point,,0.17814495158211202
121762,44,2020-06-01,2020-08-23,83 day ahead inc death,point,,0.168657328680638
121763,44,2020-06-01,2020-08-24,84 day ahead inc death,point,,0.15967497910673997
121764,44,2020-06-01,2020-08-25,85 day ahead inc death,point,,0.151170995234338
121765,44,2020-06-01,2020-08-26,86 day ahead inc death,point,,0.14311990228782198
121766,44,2020-06-01,2020-08-27,87 day ahead inc death,point,,0.135497582043854
121767,44,2020-06-01,2020-08-28,88 day ahead inc death,point,,0.128281200595438
121768,44,2020-06-01,2020-08-29,89 day ahead inc death,point,,0.121449139965193
121769,44,2020-06-01,2020-08-30,90 day ahead inc death,point,,0.114980933358538
121770,44,2020-06-01,2020-08-31,91 day ahead inc death,point,,0.10885720386579599
121771,44,2020-06-01,2020-09-01,92 day ahead inc death,point,,0.103059606427792
121772,44,2020-06-01,2020-09-02,93 day ahead inc death,point,,0.09757077289236801
121773,44,2020-06-01,2020-09-03,94 day ahead inc death,point,,0.0923742599953812
121774,44,2020-06-01,2020-09-04,95 day ahead inc death,point,,0.0874545001129263
121775,44,2020-06-01,2020-09-05,96 day ahead inc death,point,,0.0827967546343871
121776,44,2020-06-01,2020-09-06,97 day ahead inc death,point,,0.0783870698188593
121777,44,2020-06-01,2020-09-07,98 day ahead inc death,point,,0.0742122350020509
121778,44,2020-06-01,2020-09-08,99 day ahead inc death,point,,0.0702597430282594
121779,44,2020-06-01,2020-09-09,100 day ahead inc death,point,,0.0665177527887408
121780,44,2020-06-01,2020-09-10,101 day ahead inc death,point,,0.0629750537555083
121781,44,2020-06-01,2020-09-11,102 day ahead inc death,point,,0.0596210324029016
121782,44,2020-06-01,2020-09-12,103 day ahead inc death,point,,0.05644564041699599
121783,44,2020-06-01,2020-09-13,104 day ahead inc death,point,,0.0534393645983755
121784,44,2020-06-01,2020-09-14,105 day ahead inc death,point,,0.0505931983664141
121785,44,2020-06-01,2020-09-15,106 day ahead inc death,point,,0.0478986147819569
121786,44,2020-06-01,2020-09-16,107 day ahead inc death,point,,0.0453475410051851
121787,44,2020-06-01,2020-09-17,108 day ahead inc death,point,,0.0429323341147665
121788,44,2020-06-01,2020-09-18,109 day ahead inc death,point,,0.0406457582138273
121789,44,2020-06-01,2020-09-19,110 day ahead inc death,point,,0.0384809627545337
121790,44,2020-06-01,2020-09-20,111 day ahead inc death,point,,0.0364314620184132
121791,44,2020-06-01,2020-09-21,112 day ahead inc death,point,,0.0344911156871603
121792,44,2020-06-01,2020-09-22,113 day ahead inc death,point,,0.0326541104500393
121793,44,2020-06-01,2020-09-23,114 day ahead inc death,point,,0.0309149425892201
121794,44,2020-06-01,2020-09-24,115 day ahead inc death,point,,0.0292684014930273
121795,44,2020-06-01,2020-09-25,116 day ahead inc death,point,,0.0277095540470782
121796,44,2020-06-01,2020-09-26,117 day ahead inc death,point,,0.0262337298565853
121797,44,2020-06-01,2020-09-27,118 day ahead inc death,point,,0.0248365072553725
121798,44,2020-06-01,2020-09-28,119 day ahead inc death,point,,0.0235137000602208
121799,44,2020-06-01,2020-09-29,120 day ahead inc death,point,,0.0222613450301878
121800,44,2020-06-01,2020-09-30,121 day ahead inc death,point,,0.0210756899940634
121801,44,2020-06-01,2020-10-01,122 day ahead inc death,point,,0.0199531826098109
121802,44,2020-06-01,2020-10-02,123 day ahead inc death,point,,0.0188904597226838
121803,44,2020-06-01,2020-10-03,124 day ahead inc death,point,,0.0178843372900701
121804,44,2020-06-01,2020-10-04,125 day ahead inc death,point,,0.0169318008430537
121805,44,2020-06-01,2020-10-05,126 day ahead inc death,point,,0.0160299964553587
121806,44,2020-06-01,2020-10-06,127 day ahead inc death,point,,0.0151762221935314
121807,44,2020-06-01,2020-10-07,128 day ahead inc death,point,,0.014367920022778
121808,44,2020-06-01,2020-10-08,129 day ahead inc death,point,,0.013602668143334998
121809,44,2020-06-01,2020-10-09,130 day ahead inc death,point,,0.0128781737352028
124800,45,2020-06-01,2020-06-02,1 day ahead inc death,point,,9.28320435249924
124801,45,2020-06-01,2020-06-03,2 day ahead inc death,point,,9.43044241772009
124802,45,2020-06-01,2020-06-04,3 day ahead inc death,point,,9.61749184903499
124803,45,2020-06-01,2020-06-05,4 day ahead inc death,point,,9.84143881145872
124804,45,2020-06-01,2020-06-06,5 day ahead inc death,point,,10.0998388579336
124805,45,2020-06-01,2020-06-07,6 day ahead inc death,point,,10.3906533317805
124806,45,2020-06-01,2020-06-08,7 day ahead inc death,point,,10.7121939239323
124807,45,2020-06-01,2020-06-09,8 day ahead inc death,point,,11.0630742504241
124808,45,2020-06-01,2020-06-10,9 day ahead inc death,point,,11.4421674667905
124809,45,2020-06-01,2020-06-11,10 day ahead inc death,point,,11.8485690671528
124810,45,2020-06-01,2020-06-12,11 day ahead inc death,point,,12.281564129602803
124811,45,2020-06-01,2020-06-13,12 day ahead inc death,point,,12.740598368379601
124812,45,2020-06-01,2020-06-14,13 day ahead inc death,point,,13.2252524393369
124813,45,2020-06-01,2020-06-15,14 day ahead inc death,point,,13.735219020106799
124814,45,2020-06-01,2020-06-16,15 day ahead inc death,point,,14.2702822517114
124815,45,2020-06-01,2020-06-17,16 day ahead inc death,point,,14.830299185522803
124816,45,2020-06-01,2020-06-18,17 day ahead inc death,point,,15.415182929546098
124817,45,2020-06-01,2020-06-19,18 day ahead inc death,point,,16.0248872320415
124818,45,2020-06-01,2020-06-20,19 day ahead inc death,point,,16.6593922793455
124819,45,2020-06-01,2020-06-21,20 day ahead inc death,point,,17.3186915191593
124820,45,2020-06-01,2020-06-22,21 day ahead inc death,point,,18.002779351167
